name,name,name.1,name.1.1,name.1.1.1,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0001,rs0001,rs0001,rs0001,rs0001,0.03,0.305857,0.05,0.02,0.24,0.12,14.89,0.21,-99.0,19.55,0.08,3.7298823,0.04,0.18,0.33,0.29,133.07093999999998,0.16,-99.0,15.92,2.06,17.59,16.01,17.16,0.48781800000000003,1.65455,0.09,14.16,16.94,0.94,0.52,5.15,0.43,0.03,2.6417599999999997,3.4679599999999997,1.4750299999999998,1.2930700000000002,8.63,-99.0,6426.89,-99.0,0.14,-17.81,2.48075,16.81,0.53,0.07,0.11,6422.3,0.06,0.28,0.03,15.06,18.51,1,1237654606387675510,-999.0,-999.0,636224194404706304,-999.0,12.927999999999999,13.39,1.7589,0,1,-999.0,-999.0,588010360139481265,0.954627,159257667892674560,-999.0,636224194404706304,-999.0,1237654606387675510,0.0,8.83,0.0,0.18381624,8.75663,9.180060000000001,0.21237604,8.51,-99.0,-99.0,ECO10694,1.12083,-2.0,E,1081260000.0,0.152049,0.0,0.0,227.502,0.0353491,24.2053,0.0327,3.9121300000000003,0,0,0.0,AO,106472000.0,0.0,204.415,-0.0183313,1.0,0.0,-17.9207,0.0,0.0,10.9859,1,11.0039,1.2947899999999999,0.0,1.0,9.4015,8126.0,8.6845,0.0,0.0,0.0,1.07312,1.07261,8.63,0,?,?,0,1,1,0,1.3216299999999999,1.13523,2.16994,2.06604,-18.0945,2.91435,0.178793,1.0271,0.28692399999999996,20.1393,0.4589,0.1576,0,9.285,rs0001,0.0,-0.761938,0.0,-0.761938,63.50435,4.645343,104.4989,3.6865,181.6726,4.023557,3.3482260000000004,2.631959,595.2378,31.248170000000002,313.8951,5.215287,1395.68,64.36421,49.36626,2.471269,49.391709999999996,5.480402,82.06318,3.964488,2063.61,87.46493000000002,241.3623,11.660260000000001,296.8023,12.58232,194.206,9.627232000000001,38.12495,2.311049,0.0,1.0775430000000001,933.5228,10.26122,0.0,,-15671.625592707434,-3329.844250818475,-15661.013525935734,-3323.6892241072396,189.09828240588845,49.06452109588867,236.6336710009984,44.56772678451051,381.91456655676,62.63400034525581,6.131698414507303,64.96164443011018,25.005177712895687,29.509674018399807,0.0,,714.9507056796551,92.1972876692831,577.1181994785344,70.24601098840662,1635.9537080938578,195.45134616579722,73.63910965430027,9.18056583167786,49.895504678965985,6.411332887980513,81.39900943317849,6.2171401618126705,2044.759018243814,148.27450953491774,238.80836182875635,18.098304027817946,291.03089150199344,20.364342561352412,190.24125685114674,14.138869177416685
rs0003,rs0003,rs0003,rs0003,rs0003,0.03,0.206081,0.04,0.02,-99.0,0.1,13.42,0.19,14.1,17.79,0.07,4.3019552,0.08,0.29,0.39,0.25,133.68635,0.14,0.22,14.48,3.06,16.24,15.08,15.91,0.33565500000000004,1.4121700000000001,0.01,13.95,15.73,0.76,0.45,14.31,0.24,0.02,2.2450200000000002,3.01871,1.1685,1.03893,9.01,-99.0,6922.12,-99.0,0.04,-19.2,2.18587,15.73,0.47,0.06,0.03,6922.5,0.05,0.31,0.03,-99.0,17.1,1,1237658298986332205,0.26808000000000004,4.1383,1339862440501864448,0.8264,2.2759,2.6648,2.2312,0,1,4.2834,4.2834,587732577761427502,0.745907,335181438846500864,0.7253,1339862440501864448,0.9207,1237658298986332205,0.0,9.17,0.0,0.8943113000000001,9.20325,9.50937,1.0240295,8.95,-99.0,1.02265,ECO10696,1.00231,-2.0,L,2308030000.0,0.160605,0.0,0.0,0.0,0.0441171,6.93078,0.0401,4.37596,0,0,0.0,ALFALFA,184643000.0,0.0,150.888,0.257849,1.0,0.0,-19.1873,0.0,0.0,11.1329,1,11.2629,1.18638,0.0,1.0,9.6385,8128.0,9.0515,0.0,0.0,0.0,2.39907,2.39909,9.01,1,?,0,?,0,0,1000000,1.1516,0.911596,1.88155,1.8578299999999999,-19.4318,2.58778,0.11004100000000001,0.839987,0.18165,18.1118,0.4001,0.086,0,9.625,rs0003,924054.9,334562.8,-469.1223,342.9956,88.28158,7.942642,175.5482,5.784466,297.2015,6.221602,4.377254,4.157527,1358.707,58.75771999999999,322.2903,6.159289,1831.656,68.66578,84.77878,3.371414,118.2458,8.910177000000003,263.6056,7.784956,4166.864000000001,121.8118,775.3106,22.896929999999998,711.2352,26.3122,505.0235,18.35943,51.641059999999996,3.478133,38332.38,80127.36,943.7227,11.131730000000001,0.0,,1883.1947934453278,355.16060095604405,3760.0166410543347,659.2883771523589,351.13958653658847,68.07587794977984,418.80116976298297,60.81908729913016,614.8610713076279,78.69551272576749,0.0,,8.832623715720853,12.30328716147781,0.2230279445506992,13158.994816495917,1227.6262381763286,123.82657714754744,575.848696474045,54.62975683768119,1640.620651453714,152.81325946151173,131.75750796634583,12.311897100862694,100.32782219474717,9.0803807837604,222.1996775098278,12.10311946056767,3511.0110411842998,189.94093022365155,652.9310229973981,35.23985571692464,596.9836559832918,33.89449114985055,423.7405783177671,23.80799877026044
rs0030,rs0030,rs0030,rs0030,rs0030,0.02,0.311838,0.02,0.01,-99.0,0.06,-99.0,0.1,12.96,17.41,0.04,0.96095539,0.07,-99.0,0.4,0.14,139.99509,0.08,0.68,13.84,12.17,15.65,14.44,15.24,0.481335,1.5865,-0.08,13.5,14.9,0.71,0.25,36.34,0.28,0.02,2.5941799999999997,3.3666300000000002,1.48901,1.31951,9.23,-99.0,5087.89,-99.0,0.08,-19.2,2.35895,15.04,0.26,0.03,0.11,5212.5,0.02,0.39,0.08,-99.0,16.51,1,1237651752919040355,0.47696700000000003,23.2687,532575152433555456,0.4837,0.038925,0.09936299999999999,0.028223,0,1,21.2767,26.4541,587726031694135558,0.7220409999999999,-999,0.3675,532575152433555456,0.4918,1237651752919040355,0.0,9.41,0.0,0.49749356,8.14403,9.51722,0.58392772,9.11,1.0405,1.02885,ECO05068,1.03883,7.5,L,2303140000.0,0.0,0.0,391837000.0,0.0,0.12395999999999999,13.4624,0.0734,7.227419999999999,1,0,2350140000.0,ALFALFA,104688000.0,107000000.0,147.262,0.0,7.0,0.141438,-22.5142,0.0,145.056,12.8789,0,12.8289,1.1854,0.152277,12.0,11.2125,1434.0,11.1565,0.0,119.089,12.7042,0.541406,0.542675,9.23,1,0,0,1,0,0,1000000,1.3963700000000001,1.28131,2.3151,2.12537,-19.4268,3.04409,0.23488,1.1536,0.362591,0.0,0.2216,0.0,0,9.695,rs0030,125.0599,4.026571,123.6764,4.060607,8.915746,2.1741919999999997,23.76534,1.861963,40.97932,1.745566,4.363765,1.567404,130.6113,8.233574,32.29477,1.4791219999999998,148.3708,9.093589999999999,13.143870000000001,1.1195190000000002,17.48166,3.289074,33.09062,1.7696759999999998,420.5245,19.9652,97.32535,5.204929,80.65273,4.871294,64.84648,4.983025,6.575589,1.180843,246.8039,7.1381130000000015,92.47012,2.1494419999999996,0.0,,341.45639864327717,95.29691005923668,146.54534900630597,47.466062588639005,17.523179906530334,7.740523716892952,35.23229303349303,8.719114752917807,63.130180684006554,12.551648471659668,0.0,,0.0,,6.6706666187851855,4.042935924468819,125.69640027054275,19.043771013018798,49.46816803840716,7.188277611737096,140.6520382787161,20.07641317544163,19.45749806783271,3.541331357478498,15.123609903857277,3.0676428190490515,28.306308402628932,2.4754751792368577,359.4917047737522,30.056095697590237,83.12531910361211,7.210693380759139,68.50579848978592,6.084189181299197,55.04671913395786,5.532022879393378
rs0053,rs0053,rs0053,rs0053,rs0053,0.03,0.516346,0.04,0.02,0.02,0.09,-99.0,0.17,10.17,15.84,0.07,2.1365879,0.02,-99.0,-99.0,0.23,140.9021,0.12,0.06,11.11,15.26,13.32,-99.0,12.73,0.786068,2.0406,-0.09,10.4,12.4,0.93,0.41,34.74,0.04,0.02,3.2288,4.0942300000000005,1.97427,1.70455,10.57,-99.0,4963.57,-99.0,0.03,-21.64,2.9060200000000003,12.21,0.42,0.05,0.03,4940.3,0.01,0.13,0.02,10.5,14.61,1,1237673708259311797,0.9339370000000001,510.80800000000005,532713690898655232,0.7815,0.45465,0.56113,0.15250999999999998,0,1,502.708,502.708,587727944029962369,0.93201,133360699828076544,0.0758,532713690898655232,0.7422,1237673708259311797,0.0,10.67,0.0,3.8544001000000003,9.09853,9.76042,5.0485681,10.41,1.07441,1.10153,ECO03956,1.00499,6.0,L,4114250000.0,0.0312792,0.0,0.0,0.0,0.011619200000000001,2.4048,0.012,14.3842,0,0,0.0,ALFALFA,105795000.0,0.0,150.041,0.020662599999999996,2.0,0.101664,-21.6606,0.0,111.594,12.0379,1,12.2229,1.06172,0.0769746,2.0,10.6445,3667.0,10.5675,0.0,101.287,12.3371,0.12351400000000001,0.122821,10.57,1,0,0,1,0,0,1000000,1.69913,1.5378399999999999,2.68155,2.4999599999999997,-21.919,3.4823800000000005,0.358688,1.34111,0.555422,16.3326,0.3611,0.0167,0,10.625,rs0053,0.0,-0.7161978,0.0,-0.7161978,-4.431121,5.0595870000000005,11.18952,3.64435,28.98125,3.57215,5.836001,5.061545,139.9271,14.98463,31.824790000000004,5.06144,206.4174,18.49083,13.32671,4.1941180000000005,85.35059,16.01406,209.81099999999998,7.0118789999999995,351.7907,14.257929999999998,617.0911,20.623170000000002,200.868,15.80362,126.4848,14.251170000000002,-17.241970000000002,5.414441,0.0,1.012857,93.50269,6.1116160000000015,0.0,,0.0,,192.29466326299138,69.2566341680338,0.0,,9.296476728572653,22.758657984811745,28.06591593623138,10.675503048244995,0.0,,0.0,,11.101031674863489,8.16738950385682,81.88662743097002,18.56930811587965,42.76626813547354,9.028387937944345,122.84518482428884,25.475853187863123,40.58101963678894,11.549098707263422,56.07731685272625,12.195729225544016,139.57846424324987,14.769109968748834,234.1957544525743,25.237568217969613,411.2118951866853,43.00359997315886,134.6401893493536,16.55321654895852,84.83524904764232,12.446575181140464
rs0062,rs0062,rs0062,rs0062,rs0062,0.04,0.379118,0.06,0.02,0.08,0.13,14.24,0.23,13.86,19.51,0.09,2.3003286,0.04,0.09,0.12,0.32,141.61758999999995,0.17,0.19,14.57,3.15,17.22,15.59,16.72,0.6012270000000001,1.8489200000000001,0.0,14.33,16.48,0.47,0.56,7.07,0.23,0.02,2.92245,3.802,1.6747599999999998,1.45265,8.67,-99.0,5043.97,-99.0,0.06,-17.74,2.72847,16.27,0.58,0.07,0.04,5035.1,0.09,0.51,0.02,14.56,18.36,1,1237651754530439302,0.171706,6.3948,534895672327956480,0.3864,0.9076200000000001,0.9208200000000001,0.44627,0,1,6.5441,6.5552,587726033305534620,0.523492,133923803334967296,0.4336,534895672327956480,0.0852,1237651754530439302,0.0,8.89,0.0,0.18220043,8.54001,9.11935,0.18220043,8.57,-99.0,-99.0,ECO07457,1.10506,0.5,E,940206000.0,0.197785,0.0,0.0,0.0,0.038996699999999995,13.1792,0.0181,3.16404,0,0,0.0,ALFALFA,109894000.0,0.0,161.675,0.00688333,1.0,0.0,-17.8512,0.0,0.0,11.0179,1,10.9909,1.18435,0.0,1.0,9.2735,6022.0,8.7515,0.0,0.0,0.0,0.97954,0.9708190000000001,8.67,0,1,0,0,0,0,0,1.37586,1.181,2.2436700000000003,2.14042,-18.16,3.0082299999999997,0.195404,1.06321,0.31319400000000003,19.9375,0.4961,1.2466,0,9.255,rs0062,0.0,-0.7218562,0.0,-0.7218562,28.459940000000003,5.014654,66.6268,3.793171,114.7102,3.6736440000000004,7.5107399999999975,3.076102,438.8338,13.372129999999999,179.4326,3.8159379999999996,880.6383,18.18027,33.586909999999996,2.872569,59.53552,6.33655,63.09563000000001,2.2059040000000003,1513.253,24.25609,185.5754,6.487954,266.2133,9.530251,188.3876,6.842594,25.84882,2.121995,0.0,1.020859,573.9213,6.707914,0.0,,0.0,,3375.9153876930786,365.6109418736882,52.96863184189906,16.116435061475695,158.14583195595858,20.88874210637031,250.39256092879535,23.79888709437357,10.408177496149136,10.881763275150501,0.0,,0.0,,496.70391323231553,33.472747965565524,343.32080347063476,20.969061267446197,973.4280077507138,58.319163273447714,47.53831014719325,6.73044063954188,56.948329084726055,6.3470055877184155,59.29185064020494,2.738789207486337,1420.5731918444221,48.350405814086756,173.9624373758116,7.991268718152313,247.3775594074438,11.305491953804372,174.88963605460364,8.048215907244664
rs0087,rs0087,rs0087,rs0087,rs0087,0.02,0.285294,0.03,0.01,0.1,0.08,11.27,0.15,11.24,15.66,0.06,0.24167741,0.02,0.15,-99.0,0.2,143.54399999999995,0.11,0.03,12.04,8.0,13.92,-99.0,13.54,0.466154,1.6540099999999998,0.04,11.43,13.36,0.6,0.35,17.85,0.03,0.02,2.54083,3.39088,1.3529799999999998,1.17212,9.69,-99.0,4661.25,-99.0,0.02,-20.68,2.50406,13.19,0.36,0.05,0.03,4647.4,0.02,0.02,0.02,11.5,14.77,1,1237648721751638105,0.217212,20.9562,536046591979579392,0.4798,0.21009,0.25974,0.018771,0,1,13.7494,22.4331,588848900433576026,0.6759569999999999,-999,0.6076,536046591979579392,0.2515,1237648721751638105,0.0,9.85,0.0,4.8434767999999995,8.81193,10.2105,6.8964476999999995,9.63,1.1427399999999999,1.15717,ECO01114,1.1666,7.5,L,4795530000.0,0.0,0.0,1777060000.0,0.0,0.0712119,12.9416,0.0204,8.77885,1,0,4802480000.0,ALFALFA,124829000.0,128356000.0,261.894,0.0,4.0,0.11796300000000001,-21.3076,0.0,102.897,11.6199,1,12.0159,1.0956,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972000000000001,2.44418,2.44418,9.69,0,0,0,0,0,0,0,1.15459,0.855118,1.8400900000000002,1.87653,-21.1454,2.56202,0.0996609,0.785154,0.169624,16.2561,0.3101,0.0227,0,10.325,rs0087,0.0,-0.6324732,0.0,-0.6324732,80.80643,6.713566999999999,449.58099999999996,7.981253,841.6981,10.52338,9.797898,4.6793,3670.052,106.9741,544.0801,8.850574,3011.14,84.30974,242.6653,4.716659,198.8006,12.24526,876.6589,19.88468,12971.76,241.0074,2578.409,58.48435,1797.7720000000006,41.74465,1298.5919999999999,31.01205,125.2642,4.47952,0.0,0.8944521000000001,1642.5639999999999,17.18969,0.0,,7597244.572309814,197684964.46336627,0.0,,271.61545739327283,36.62068904095585,1127.6208141674742,106.66973002667987,1939.476768280958,160.85219023080404,0.6974572153335139,398.15074034479306,14.282881465467389,14.107554278012953,0.0,,3717.2402021422618,249.10581965854539,1048.1009076136238,67.22697208364707,2968.6342774645095,187.09394564391724,370.90830585432684,20.25529207633763,166.4437566906492,11.64650728479989,719.3166929600209,27.23001437754216,10631.306978126866,376.4422155133366,2109.8054492863707,79.20516208292584,1456.616166473811,53.569933983246486,1051.0281774081172,38.97379348817439
rs0088,rs0088,rs0088,rs0088,rs0088,0.02,0.196245,0.04,0.01,0.21,0.08,13.93,0.15,-99.0,17.48,0.06,0.2579964,0.08,0.25,-99.0,0.2,143.5436,0.11,-99.0,14.68,7.66,16.0,-99.0,15.69,0.320614,1.3833,-0.05,13.7,15.57,0.52,0.36,15.56,0.17,0.05,2.1875,2.95074,1.12481,1.00044,8.69,-99.0,4661.25,-99.0,0.02,-18.48,2.1465400000000003,15.42,0.37,0.05,0.04,4536.5,0.03,0.37,0.02,14.04,16.74,1,1237648721751638245,0.0392474,16.9581,536045492467951616,0.5489,0.22065,0.26968000000000003,0.018323,0,1,9.2867,17.5589,588848900433576174,0.648534,134206777620168704,0.5753,536045492467951616,0.1359,1237648721751638245,0.0,8.83,0.0,0.52017302,7.77538,9.62754,0.58751334,8.63,-99.0,1.02234,ECO06812,1.06518,9.0,L,4569400000.0,0.060524199999999986,0.0,1762210000.0,0.0,0.0952717,12.9416,0.0913,8.77885,1,0,1762210000.0,ALFALFA,118943000.0,85831700.0,261.894,0.257969,4.0,0.11796300000000001,-21.3076,0.0,102.897,11.6199,0,12.0159,1.17411,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972000000000001,3.14479,3.1448,8.69,0,0,0,0,0,0,0,1.0976700000000001,0.8454,1.79047,1.78603,-18.7273,2.47883,0.09178919999999999,0.7845840000000001,0.152605,17.8318,0.3146,0.0465,0,9.675,rs0088,0.0,-0.6577956,0.0,-0.6577956,29.35397,3.107868,46.22871,2.654619,82.88306,2.583902,3.0434,2.060468,276.9376,16.4812,98.22081,2.696338,461.2367,20.93626,23.65241,1.880167,29.69104,4.508014,37.46552,1.8471520000000001,835.3575,32.08232,110.1927,5.432799,155.6309,8.598173,108.863,7.2730570000000005,14.86201,2.027828,0.0,0.9302635,308.0526,4.520299,0.0,,102326841134525.52,22823891524814.855,1.80266233176337e-15,4.0161061362754706e-16,38.12945619566411,9.54102806115435,53.59622510206997,11.822092296316956,101.50805183110465,17.568452487426704,0.0,,5.818626473796374,4.55137962942001,2.4880984537717428,5.11579303557948,212.6003937151323,29.173979563073402,123.37749079841993,15.62724047812091,351.7451869337192,43.71592859693765,25.747348786553435,3.895450051622233,21.726013046365,3.614640870700921,27.278221788131667,2.162999746032071,608.0371260252783,44.22393909572779,80.17410032982345,6.306882161393318,112.94736486065898,9.083264625523652,78.98376150302961,6.994581361047672
rs0090,rs0090,rs0090,rs0090,rs0090,0.02,0.143459,0.04,0.01,0.13,0.08,14.66,0.15,13.72,18.2,0.06,0.046154029000000006,0.03,0.23,-99.0,0.2,143.65431999999996,0.11,0.34,15.12,7.01,16.54,-99.0,16.29,0.229343,1.20411,0.05,14.75,16.16,0.3,0.36,18.21,0.32,0.03,2.09711,2.81352,1.12235,1.03646,8.43,-99.0,4661.25,-99.0,0.03,-17.95,1.92051,16.07,0.37,0.05,0.03,4707.7,0.04,0.27,0.03,14.74,17.4,1,1237650796218941636,0.999951,12.4954,536044942712137728,0.3926,0.26311,0.27986,0.052753999999999995,0,1,12.2757,170.865,587725074994036939,0.268316,134206777611780096,0.0008,536044942712137728,0.3998,1237650796218941636,0.0,8.53,0.0,0.16898801,7.7963,9.58567,0.18945262,8.37,-99.0,1.02906,ECO07075,1.19651,11.0,L,10795900000.0,0.0,0.0,6233560000.0,287.723,0.00763276,2.41292,0.0254,28.8595,1,0,6615960000.0,GBT,108116000.0,77452000.0,261.134,0.0,4.0,0.11796300000000001,-21.3076,0.0,102.897,11.6199,0,12.0159,1.25979,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972000000000001,4.337280000000002,4.3381,8.43,1,0,0,1,0,0,1000000,1.13733,1.0584,2.00524,1.8358,-18.0077,2.7037,0.119495,0.9874,0.190493,18.6105,0.3189,0.0754,0,9.615,rs0090,0.0,-0.6991669,0.0,-0.6991669,37.82762,3.75103,49.24287,2.8158689999999997,94.5984,2.908823,2.416807,2.439397,267.1745,5.923817,191.6181,3.75069,719.7449,10.12856,20.585910000000002,2.003835,32.388290000000005,3.4098330000000003,21.080820000000006,1.2087860000000001,828.4517,10.373510000000001,62.002419999999994,3.555252,122.6887,5.192924,89.64238,4.907678,12.601460000000001,1.731927,0.0,0.9887713,576.257,7.0049600000000005,0.0,,916516.1494377527,43975536.38590804,0.0,,50.72154435709719,6.442121844617614,53.44248679723864,5.942297837343648,107.59598912277546,8.155895948725364,0.0,,0.0,,2.3411743986382447,7.70420893436008,230.65009063713805,11.457604461865987,215.98506237280694,9.671866089865716,615.0669339085208,27.00773704031953,20.028961300974583,3.7608970478037502,25.998518100198034,2.8099995977364403,16.79313797908627,1.0333465608856294,659.6592592222147,16.816341983058887,49.339413601257554,3.0308892622342447,97.26008782780707,4.59587768738974,71.03302170946301,4.162545919979566
rs0092,rs0092,rs0092,rs0092,rs0092,0.02,0.41107,0.03,0.01,0.28,0.08,13.4,0.15,12.78,18.85,0.06,4.690371099999999,0.02,0.52,0.15,0.2,143.76397,0.11,0.52,14.74,6.24,16.45,15.04,15.96,0.630789,1.80325,0.06,13.8,15.69,0.45,0.35,18.84,0.15,0.03,2.95454,3.7704699999999995,1.7820799999999999,1.56236,9.37,-99.0,6789.59,-99.0,0.02,-19.08,2.61917,15.51,0.36,0.05,0.08,6792.5,0.03,0.21,0.02,13.99,17.65,1,1237674460417163478,0.20914899999999997,11.6292,640760780035221504,0.4123,1.6262,1.702,0.8672,0,1,5.2585,15.1072,587728881409523918,0.447668,160383735806558208,0.4154,640760780035221504,0.3644,1237674460417163478,0.0,9.53,0.0,0.31257218,8.66336,9.16216,0.36577886,9.19,1.07434,1.01112,ECO07641,1.0522200000000002,1.0,L,1037600000.0,0.10413900000000001,0.0,0.0,104.5,0.00544096,6.5720199999999975,0.0062,3.50596,0,0,0.0,AO,156955000.0,0.0,186.253,-0.279587,1.0,0.0,-19.0357,0.0,0.0,11.2319,1,11.2279,1.0983,0.0,1.0,9.5305,6162.0,9.2965,0.0,0.0,0.0,0.302651,0.291582,9.39,1,1,0,?,0,0,1000000,1.53061,1.4793399999999999,2.55285,2.28721,-19.3218,3.30944,0.297009,1.31924,0.457109,19.2513,0.313,0.1092,0,9.575,rs0092,2897871.0,1292021.0,-671.4567,269.0237,16.06355,2.90939,41.353609999999996,2.20545,58.279680000000006,2.128256,2.005232,1.9800200000000001,234.4948,10.66587,55.44976,2.0449490000000003,277.7375,11.45819,13.652729999999998,1.708234,20.086270000000006,3.354146,36.8734,1.888041,659.0569,20.76081,108.4512,5.5530610000000005,149.7509,6.288094,102.179,6.071312,12.21227,1.709286,5599.448,6171.393,166.3062,2.9245509999999997,0.0,,333.8284494230154,68.6658395750838,285.46942195359844,56.66270222331122,30.632805029832344,8.902144112506548,59.55575551289067,10.125258380884441,82.76478386471173,11.685612698100934,0.0,,11.996940333023351,14.115040713853716,0.0,,182.90299410960137,19.526917777497168,75.9506022125001,7.68348784212682,217.16499607698765,21.574792372214826,14.324523048662384,3.313346462453016,15.913046879044991,2.7885732600850743,29.264180812068993,2.0641412504400005,523.1025631534599,30.14167104229121,86.09026935440603,6.035231045074794,118.9613110603273,7.378568762538351,81.17634684355602,6.07051175251391
rs0094,rs0094,rs0094,rs0094,rs0094,0.02,0.293444,0.03,0.01,0.06,0.08,12.96,0.14,13.14,17.59,0.06,3.0115607000000004,0.05,0.4,0.12,0.2,144.02917,0.1,0.33,13.82,16.16,15.58,14.27,15.21,0.46422399999999997,1.57103,-0.03,13.34,15.02,0.25,0.35,36.31,0.27,0.03,2.6385,3.43422,1.53169,1.36091,9.23,-99.0,5429.24,-99.0,0.03,-19.35,2.36674,14.8,0.36,0.05,0.04,5444.7,0.02,0.24,0.02,13.39,16.82,1,1237654600487010522,0.21604,0.3002,640660174721280000,0.0028,1.3668,1.4126,0.45988,0,1,25.9464,25.9464,587728879262105824,0.252053,160383734271442944,0.7577,640660174721280000,0.3682,1237654600487010522,0.0,9.45,0.0,0.55511461,7.61143,9.60399,0.68535914,9.11,1.0405799999999998,1.03607,ECO04702,1.06045,7.5,L,2869850000.0,0.0761742,0.0,0.0,0.0,0.006538899999999999,6.27487,0.0049,6.78529,0,0,0.0,ALFALFA,128501000.0,0.0,211.347,0.0278967,1.0,0.0,-19.3349,0.0,0.0,11.2229,1,11.2969,1.20455,0.0,1.0,9.7665,4162.0,9.2715,0.0,0.0,0.0,1.26441,1.24517,9.23,0,1,0,0,0,0,0,1.28296,1.24528,2.23621,2.00663,-19.6126,2.95989,0.185369,1.13863,0.292017,18.0093,0.3067,0.0415,0,9.755,rs0094,0.0,-0.757083,0.0,-0.757083,17.12959,3.8929970000000003,38.52227,2.7231080000000003,77.62469,2.4967650000000003,-2.182704,2.160502,441.9839,18.69226,47.46349,2.074396,342.0082,17.41909,22.7378,1.8321619999999998,47.34164000000001,6.1188839999999995,98.66391,3.363373,1289.431,39.92569,290.188,9.892274,282.5201,10.34857,198.7315,8.791805,14.00736,1.594154,0.0,1.070677,149.7542,2.991001,0.0,,0.0,,3142.048793441392,749.2823897665368,98.36985734622458,26.627084378676106,138.4115055228334,23.424116712838277,195.73217614113466,26.831865174701214,0.0,,2.1453767304613742,364.88621103236187,0.0,,364.89902556653595,36.78315669559962,98.67240580986032,9.990613445600822,281.6991637388421,28.0636318203636,38.20949824648201,5.813870899603161,38.38971219530717,5.324936723730587,79.8631595015027,4.569822116409979,1043.6112131202926,57.61649116916498,234.82987155303417,13.324967941630444,228.39820062088282,12.944372887344828,160.642458594903,9.912520018302326
