name,name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rf0339,rf0339,0.02,0.493742,0.02,0.01,0.17,0.06,11.96,0.1,11.88,17.39,0.04,-0.13979131,0.03,0.02,0.05,0.14,37.90717,0.07,0.07,12.82,8.53,14.96,13.32,14.4,0.749395,1.9869900000000005,-0.02,12.14,14.12,0.52,0.25,23.57,0.1,0.02,3.15298,4.00398,1.91538,1.65973,9.99,-99.0,6153.4,-99.0,0.02,-20.39,2.83799,13.91,0.25,0.03,0.06,6153.4,0.02,0.08,0.02,12.18,16.13,1,1237666407922139159,0.222058,24.6774,458285822840432640,0.3094,0.56824,0.66493,0.46207,1,0,12.8213,25.3841,587731512614125610,0.5374140000000001,114782881405992960,0.4381,458285822840432640,0.1403,1237666407922139159,0.0,10.13,0.0,1.2841192,9.00595,9.31556,2.2228447,9.81,-99.0,-99.0,notineco,-99.0,2.0,L,1477170000.0,0.178329,0.0,0.0,0.0,0.011197,16.8931,0.0107,3.29051,0,0,0.0,ALFALFA,164130000.0,0.0,157.859,0.0902199,1.0,0.0,-20.3918,0.0,0.0,11.5529,1,11.6089,1.0,0.0,1.0,10.0775,245.0,10.0025,0.0,0.0,0.0,0.161194,0.15877,9.99,1,0,0,1,0,0,100000,1.64637,1.48167,2.60772,2.4306400000000004,-20.6756,3.39198,0.336966,1.29831,0.520325,17.94,0.2168,0.1792,0,10.075,rf0339,171810.54098417712,666935.2123865605,1173.341516790473,758.6379017620166,31.13059896415836,16.406593986507357,440.1370789078566,17.24786542902736,743.0654499302367,21.56158318017395,8.38093055621777,7.892955257488638,1397.8478757387534,29.59535053188517,218.5071944578534,7.639884793731871,670.0223383654325,15.083667094316487,133.69493883425787,4.795991122239358,74.79454610905154,3.73949937950922,434.3054445978924,5.111282877529146,3997.8449246128334,44.09689054425643,1303.9339435798138,15.21529748891002,598.1933565190815,8.452966745629336,385.50480298248596,6.880473795877102,67.13507687311849,3.90435766700166,-8754423.0,554000000.0,347.6584,4.944696,0.0,0.0,1471.0379999999998,138.9434,2021.756,99.75894,90.75152,27.68575,498.5372,21.07795,783.571,24.51338,0.0,0.0,24.05525,17.19887,0.0,0.0,1588.431,32.844159999999995,262.7325,6.955566,750.6643,19.87305,170.8132,10.35496,98.8231,8.062746,593.6414,9.028794,5361.765,73.81996,1746.004,26.55528,813.9703,16.29263,531.8835,15.69392
rf0343,rf0343,0.02,0.636534,0.03,0.01,0.03,0.07,11.12,0.13,11.59,18.71,0.05,-0.94522305,0.04,0.51,0.05,0.17,37.935631,0.09,0.03,12.78,6.09,15.47,13.35,14.74,0.985451,2.54163,-0.1,11.78,14.35,0.45,0.3,19.13,0.19,0.04,3.95654,5.03263,2.40036,2.05144,10.01,-99.0,5969.45,-99.0,0.02,-20.02,3.61772,14.02,0.31,0.04,0.04,6004.2,0.04,0.04,0.02,11.98,16.89,1,1237666406848397483,0.4219189999999999,12.9123,458268230654388224,0.2991,0.97714,1.2061,0.35906,1,0,9.5549,14.529000000000002,587731511540383872,0.630786,114782881137557504,0.2026,458268230654388224,0.7131,1237666406848397483,0.0,10.09,151.347,0.90134574,9.44127,8.92838,1.7232441000000005,9.85,-99.0,-99.0,notineco,-99.0,2.0,L,605692000.0,0.0476984,0.0,0.0,112.519,0.024978,15.1652,0.0426,6.02117,0,0,0.0,AO,50220500.0,0.0,324.517,0.0440334,2.0,0.121891,-20.5208,0.0,61.5928,11.6319,1,11.6629,1.0,0.0753607,2.0,10.2055,247.0,10.1305,0.0,61.8247,11.6058,0.20687600000000006,0.168461,10.01,1,0,0,1,0,0,1000000,1.93321,1.62224,2.9817400000000003,2.8822400000000004,-20.5399,3.93077,0.353186,1.40171,0.573719,19.5118,0.2681,0.1223,0,10.035,rf0343,6684153.8263433175,14276740.456891805,-7085.313225090829,-17727.00455269468,102.788214371208,57.360178996742704,414.3867962534893,47.12415441326229,730.9104498181063,60.325197442318384,42.076853947592966,32.803308773758545,1341.0755717607044,88.10864895700806,224.75490564560602,27.01992338585125,643.9238821989812,46.232834047184326,125.83366132404528,16.295747282430344,139.29776283992132,15.194871063772956,540.0136488724504,24.12891844298181,3835.4761352356154,166.80044838810042,1615.8590409055341,71.80200928371794,795.0407805298872,37.37751228210713,572.3925456845052,29.644432707785363,30.50233370550178,15.378076890844884,67.84663,70.48638000000003,99.57961,4.4495010000000015,0.0,0.0,1657.15,320.077,56.99001,387.5837,142.8584,59.62152,313.7898,42.77138,424.9279,24.56965,0.0,0.0,8.864453,292.2557,30.10489,22.00321,854.7888,31.196040000000004,137.0478,9.150607,391.5651,26.14459,127.851,25.58054,92.51411,18.49348,430.4947,9.425654,2867.6620000000007,39.51583,1266.161,27.72251,569.4396,21.0126,400.1144,19.49433
rf0348,rf0348,0.01,0.514275,0.02,0.01,0.03,0.05,-99.0,0.09,11.23,16.71,0.03,0.91006541,0.02,-99.0,0.08,0.12,37.998311,0.06,0.16,12.11,16.81,14.25,12.47,13.69,0.779968,2.02758,-0.16,11.38,13.37,0.65,0.21,35.2,0.04,0.02,3.20584,4.05961,1.95823,1.6925400000000002,10.37,-99.0,6579.06,-99.0,0.03,-21.24,2.88135,13.18,0.22,0.03,0.03,6581.2,0.02,0.1,0.02,11.47,15.47,1,1237678617434456120,0.949327,324.986,458386977910188032,0.5659,0.11112,0.13385999999999998,0.078988,1,0,349.975,349.975,588015510359769093,0.677784,114782882949496832,0.13699999999999998,458386977910188032,0.5479,1237678617434456120,0.0,10.51,128.773,2.8198454,8.48189,9.82681,4.241092,10.21,-99.0,-99.0,notineco,-99.0,6.0,L,4793820000.0,0.0860288,0.0,0.0,0.0,0.0527921,6.28834,0.0118,5.64765,0,0,0.0,ALFALFA,256777000.0,0.0,272.755,-0.0426349,13.0,0.138997,-22.4775,13.6661,251.425,12.3219,1,12.7679,1.0,0.318835,17.0,10.9975,244.0,10.8155,12.7298,129.586,13.8062,0.135071,0.134078,10.37,1,?,0,1,0,0,1000000,1.67903,1.50671,2.64196,2.46569,-21.546,3.42862,0.351917,1.31485,0.5437810000000001,17.1276,0.189,0.0162,0,10.485,rf0348,1527.4075751810656,114.91617829959351,1203.4342794971244,95.67490429190217,111.11557172979649,42.451674050142906,906.4816969817148,49.26610462698793,1535.1328499196607,68.32302723717218,16.474195055795814,24.080653709318234,2951.6363511479376,108.36402819934351,146.19067152740695,18.009595057890156,406.80307471521553,23.149537082467933,190.31376841679958,13.789735200322195,144.94410528067198,11.172350803242495,1138.0234168562565,28.528474703727408,8441.679964283101,208.9802487489753,3406.9226789192326,84.93395903828167,1102.5140947438604,30.603386004011284,907.6962077383482,26.119673544428093,19.87899249463868,9.652076578082543,274.8622,16.59289,80.08230999999998,4.119858,0.0,0.0,0.0,0.0,2208.329,627.7416,280.6384,79.1486,605.4166,34.83503,969.5541,38.94919,0.0,0.0,0.0,0.0,0.0,0.0,1859.247,55.24137,106.0928,7.391378,303.1223,21.11822,156.1314,17.18785,110.7033,14.98815,929.2386,18.56847,6716.2530000000015,125.9235,2733.055,54.61316,913.1224,24.27353,740.3772,21.23884
rf0354,rf0354,0.02,0.490355,0.03,0.01,0.18,0.06,13.98,0.11,-99.0,19.62,0.04,0.23382533,0.04,0.66,0.21,0.14,38.125151,0.08,-99.0,15.13,5.0,17.07,15.55,16.51,0.740595,1.95573,0.1,14.25,16.24,0.92,0.25,12.5,0.2,0.02,3.14511,3.97357,1.92998,1.6797400000000002,9.17,-99.0,6229.1,-99.0,0.02,-18.32,2.78419,16.01,0.26,0.03,0.05,6239.1,0.08,0.21,0.02,14.34,18.26,1,1237666408459075663,0.967071,43.8207,458384229131118592,0.7634,0.16764,0.27325,0.077174,1,0,43.4873,43.9526,587731513151127568,0.906996,114782882907553792,0.4304,458384229131118592,0.7502,1237666408459075663,0.0,9.29,0.0,0.13889135,8.55167,8.461039999999999,0.29202172,8.97,-99.0,-99.0,notineco,-99.0,-0.5,L,206495000.0,0.111314,0.0,0.0,79.6167,0.0123259,4.60956,0.0175,5.41713,0,0,0.0,AO,17736000.0,0.0,51.731,0.0495297,2.0,0.0455906,-21.7936,0.0,115.139,12.3869,0,12.2929,1.0,0.297167,5.0,10.8735,250.0,10.8595,0.0,24.2636,10.3663,0.14163499999999998,0.135349,9.17,0,0,X,0,2,0,0,1.68475,1.59039,2.71646,2.46014,-18.5432,3.49185,0.366032,1.39775,0.558678,20.3527,0.2249,0.1557,0,9.245,rf0354,188163.12035432426,89279.85897184738,300.1503721287636,102.82961721349695,18.016442263131253,6.508089668050829,118.76018209378796,6.243268787224557,200.69778448037118,7.775480039285734,3.938799760690632,3.2680337319885457,411.2478955234927,11.147790143118376,82.51408183662811,3.406583819908481,248.84105105822482,6.950827121362789,37.611582138918536,2.4564271274632583,21.982602972562514,1.5983806569205403,91.56305999428312,1.4304724473392854,1176.168981197189,16.19816668438982,275.44155099154284,4.269489527313986,200.26615633400002,3.4786792706746725,138.95223683118058,3.121698919391933,21.227101534593178,2.1153671094657303,-8677483.0,371000000.0,171.0411,2.870598,0.0,0.0,548.3405,61.76422,587.2505,63.05202,39.55542,15.37179,118.7754,12.71359,197.198,16.37807,0.0,0.0,14.73007,8.071741000000001,0.0,0.0,424.5406,29.37797,89.51934,5.707992,255.7695,16.30855,38.78745,4.821518,24.28964,2.976237,111.2955,6.144377,1395.764,75.67000999999998,327.3398,18.0717,242.3966,11.06746,164.0264,8.331891
rf0358,rf0358,0.02,0.153894,0.03,0.01,0.18,0.06,13.76,0.11,13.33,16.99,0.04,0.59446632,0.02,0.07,-99.0,0.15,38.15924,0.08,0.09,14.23,5.18,15.61,-99.0,15.36,0.24682,1.22894,0.22,13.61,15.22,0.44,0.27,21.99,0.09,0.02,2.06676,2.77179,1.08465,0.99172,9.09,-99.0,6579.06,-99.0,0.03,-19.59,1.93397,15.1,0.27,0.03,0.03,6577.4,0.05,0.32,0.03,13.69,16.44,1,1237663784750940234,0.217792,9.3967,458381205474142208,0.3543,0.13782,0.15172,0.038594,1,0,6.3853,12.7817,588015509822963723,0.390194,114782882861416448,0.3782,458381205474142208,0.2747,1237663784750940234,0.0,9.27,23.9184,0.90653848,8.80343,9.52565,1.1523208,9.01,-99.0,-99.0,notineco,-99.0,12.0,L,2396200000.0,0.16452,0.0,0.0,0.0,0.015824,10.732,0.0488,5.02618,0,0,0.0,ALFALFA,208365000.0,0.0,111.721,0.143008,13.0,0.138997,-22.4775,13.6661,251.425,12.3219,0,12.7679,1.0,0.318835,17.0,10.9975,244.0,10.8155,12.7298,129.586,13.8062,2.70017,2.70017,9.09,1,1,1,1,10000,0,1000000,1.14862,1.00692,1.95575,1.83239,-19.6577,2.63952,0.124765,0.93189,0.199797,17.2849,0.2355,0.0487,0,9.655,rf0358,1290.5889313463902,48.43665161510558,1386.4843678538846,50.94013348557475,289.5858459475407,11.362917592707554,254.4564500526144,8.528021114483419,469.6729415116268,13.13968398151288,19.644711288158305,3.1594034138852964,1007.7036314690944,21.132552995828306,1140.6993711319915,22.98037692866825,3403.512790879083,65.29252950059474,115.82860050293851,3.1747059833894284,62.264241198157606,2.3549205206934043,72.34188853238382,1.1727578695611056,2882.0323860016106,35.11055002254496,218.37434764995243,3.5237887710549103,323.3327196962434,4.9618702091856814,213.96321675914402,3.816878350316453,62.760933252729245,2.4753840169454406,3620.386,39.51727,3837.771,24.90235,0.0,0.0,1929.211,79.35865,2397.144,72.82555,505.4348,16.17615,380.9198,9.330395,669.0472,12.56235,20.99119,8.941052,4.9469629999999984,8.071516,0.0,0.0,1366.418,14.99107,1566.362,9.751516,4475.319,27.86147,144.14700000000005,5.898173,83.02856,5.141403,98.26684,1.819525,3746.893,31.57585,289.0201,5.351543,435.1303,7.842216,283.6227,6.663864
rf0363,rf0363,0.02,0.0381966,0.02,0.01,0.25,0.06,14.02,0.1,13.09,16.51,0.04,0.67806565,0.02,0.19,-99.0,0.14,38.197825,0.08,0.23,14.6,2.67,15.65,-99.0,15.58,0.0687294,0.980209,0.06,14.1,15.55,0.68,0.25,8.63,0.18,0.03,1.5663,2.2476700000000003,0.6548229999999999,0.62429,8.89,-99.0,6579.06,-99.0,0.02,-19.46,1.6615799999999998,15.48,0.26,0.03,0.03,6885.6,0.02,0.15,0.02,13.93,16.3,1,1237657587096813624,0.549367,6.4411,458390276445071360,0.5068,0.095523,0.11612,0.059921,1,0,3.4021,8.4988,587731513687998543,0.71258,114782882999828480,0.5271,458390276445071360,0.4466,1237657587096813624,0.0,8.97,25.1096,1.3487773,8.93951,9.84836,1.5264219,8.87,-99.0,-99.0,notineco,-99.0,12.0,L,5037680000.0,0.107857,0.0,0.0,0.0,0.0160385,10.5929,0.0117,6.4065400000000015,0,0,0.0,ALFALFA,258527000.0,0.0,179.34599999999998,-0.00535165,13.0,0.138997,-22.4775,13.6661,251.425,12.3219,0,12.7679,1.0,0.318835,17.0,10.9975,244.0,10.8155,12.7298,129.586,13.8062,6.8250199999999985,6.8250199999999985,8.89,1,?,1,1,10000,0,1000002,0.978107,0.652822,1.56342,1.65891,-19.439,2.24421,0.0374489,0.622757,0.06751439999999999,16.6643,0.2241,0.03,0,9.885,rf0363,2049.423928099081,67.40311445777546,1805.380099576584,59.891007848551816,482.02199894909205,17.071039062299967,379.9229314383587,11.640300477307695,660.1790242874771,16.519010006111714,45.15509433335476,5.065762611595846,1447.867432823002,27.226843328032338,1943.9548560511912,35.07478031591603,5810.783400854337,99.31128578376816,162.32073692555167,3.983446617769627,83.61306134568521,3.1913039344005507,79.97658454789506,1.3824546112784892,4140.900857873785,43.02285779145605,241.17744395891955,4.155651896756408,340.7518370758909,5.6368676048847846,274.66046144578127,4.981480872412262,100.85394199278366,3.241726388331233,3824.502,36.42995,5656.748000000001,34.26122,0.0,0.0,2374.849,115.1958,2703.238,83.51987,707.4144,19.22319,519.9689,11.35365,870.2501,13.84062,36.43139,7.6735,0.0,0.0,0.0,0.0,1841.865,18.85725,2492.452,14.95663,7121.292,42.73324,193.0836,7.286389,101.3674,5.944387,111.9397,2.503055,5372.615,38.2186,329.2343,7.361925999999999,452.9527,10.11547,362.3148,9.037974
rf0366,rf0366,0.01,0.310366,0.02,0.01,0.15,0.05,14.2,0.09,14.03,18.76,0.03,-0.35324987,0.05,0.15,0.36,0.12,38.209008,0.06,0.14,15.3,4.1,16.98,15.6,16.6,0.504339,1.72378,-0.09,14.41,16.4,0.37,0.21,10.44,0.12,0.02,2.71062,3.57971,1.49119,1.29721,8.77,-99.0,6146.6,-99.0,0.05,-18.18,2.59286,16.22,0.22,0.03,0.08,6146.6,0.09,0.18,0.03,14.57,17.96,1,1237663783677264019,1.0,9.2213,458283074061363200,0.3277,0.5694100000000001,0.64144,0.5676100000000001,1,0,10.3079,750.0,588015508749221968,0.288316,114782881364049920,0.0001,458283074061363200,0.3258,1237663783677264019,0.0,8.97,76.7703,0.3220466,8.35318,9.39687,0.34657547,8.69,-99.0,-99.0,notineco,-99.0,1.0,L,1781310000.0,0.0691035,0.0,0.0,247.653,0.030742400000000007,5.24608,0.0082,7.5442399999999985,0,0,0.0,GBT,145641000.0,0.0,237.495,0.181794,1.0,0.0,-18.1841,0.0,0.0,11.0139,1,11.0479,1.0,0.0,1.0,9.4925,252.0,8.7835,0.0,0.0,0.0,1.69481,1.6905599999999998,8.77,1,1,0,1,0,0,1000000,1.29364,1.06188,2.10718,2.05416,-18.5885,2.8677,0.14993900000000002,0.963476,0.248344,19.1532,0.1868,0.0782,0,9.485,rf0366,2018204.7949020597,2097558.599515799,-497.0942133064517,-717.7979854150698,46.8289079083794,9.174068764421088,65.21832651380531,6.079709956387334,105.64096411147652,6.750587950857715,0.37673853108216704,3.956090223667331,192.6434068070617,8.47833269890097,126.74930507821772,6.0156618225235094,376.44771735054115,14.749154103193257,18.76565639690688,2.555527657150096,22.760978742726074,2.0338959747963745,26.359008111975132,0.8592490978422332,550.9601434681964,11.72674336396023,79.32559547790538,2.5738500759553142,100.72170560987124,3.0656906361195144,64.36721905633765,2.8149122609953348,7.312845332086573,2.183740680221748,27300000.0,5500000000.0,272.696,3.996014,0.0,0.0,280.9951,48.97634,613.8665,67.90409,65.99847,16.67687,80.13996,11.18882,116.7427,8.73105,0.0,0.0,20.588520000000006,26.4584,0.0,0.0,239.5818,9.991744,159.9231,5.883483,456.9232,16.80995,24.90128,5.721602,32.7768,4.571503,34.81819,1.617597,711.4879,17.523989999999998,102.4064,4.757638,134.5458,5.20139,93.58981,7.127053
rf0372,rf0372,0.01,0.583076,0.02,0.01,0.03,0.05,11.0,0.1,10.97,17.77,0.04,0.42092388,0.02,0.05,0.15,0.13,38.255238,0.07,0.06,11.9,6.58,14.44,12.31,13.8,0.887442,2.3017,-0.06,11.24,13.46,0.59,0.23,23.74,0.05,0.02,3.71692,4.6830300000000005,2.30266,1.99829,10.39,-99.0,6791.45,-99.0,0.02,-21.19,3.26781,13.21,0.24,0.03,0.03,6735.4,0.05,0.03,0.02,11.33,15.91,1,1237666408459141285,0.772954,20.7743,458394399613675520,0.5925,0.11165,0.33284,0.045443,1,0,9.12,46.5046,588015509822963821,0.595191,114782883062743040,0.4073,458394399613675520,0.6041,1237666408459141285,0.0,10.53,143.17600000000004,1.5316525,9.79933,9.13594,1.5316525,10.23,-99.0,-99.0,notineco,-99.0,2.5,E,976812000.0,0.0,0.0,0.0,0.0,0.0136892,0.0,0.0184,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,2.0,0.136287,-21.2286,0.0,99.3461,11.9139,1,11.9809,1.0,0.0229135,2.0,10.4655,253.0,10.4455,0.0,97.415,12.408,0.277272,0.209667,10.43,1,0,0,1,0,0,1000000,1.81123,1.74879,2.98924,2.6746,-21.6321,3.85262,0.371864,1.54988,0.5707720000000001,19.0741,0.2055,0.1038,0,10.405,rf0372,2863.762409311924,182.66492174503838,2775.447166530709,178.67357543695613,2143.983774388836,128.4382512105947,916.6463000587587,59.649073115008676,1572.2021346927786,84.46373051465021,204.90165508504398,42.37662945386902,3212.322678750493,142.0255678755571,4410.120971975871,189.11169727596626,12717.756484163992,522.7849968448102,285.1395067526336,25.662702009934893,476.9943873075266,30.052369737445968,2955.439242923217,87.64073479954412,9187.24286122641,272.6377451431657,8864.18125367994,261.35650176156935,1594.7315284481579,55.22350162373097,1501.0730489847,52.706355824908066,279.6391691529884,24.95823461780068,974.9119,65.10524000000001,3439.312,24.82742,0.0,0.0,3318.36,9904.862,760.9978,11091.43,1401.076,74.8869,446.9028,38.8573,970.7391,46.41768,72.8453,53.22145,509.2365,36.69029000000001,0.0,0.0,2319.946,56.15935,3154.577,49.69212,9013.077,141.9775,236.391,32.05953,358.5382,38.16888,2664.557,36.68554,8010.727,114.5531,7836.932,107.8987,1401.761,56.8227,1336.364,55.43243
rf0377,rf0377,0.01,0.758949,0.02,0.01,0.02,0.05,11.3,0.09,11.31,19.46,0.03,1.1371926,0.02,0.46,0.03,0.12,38.465215,0.06,0.08,12.35,4.09,15.1,12.82,14.3,1.1211,2.62063,-0.04,11.63,13.88,0.75,0.21,13.89,0.03,0.02,4.27156,5.23453,2.77203,2.40988,10.47,-99.0,6665.9,-99.0,0.02,-20.68,3.5836,13.57,0.21,0.03,0.03,6735.5,0.11,0.02,0.02,11.67,16.82,1,1237678437015814304,0.792628,30.9829,458408693264836608,0.726,0.094414,0.1386,0.07796,1,0,29.3954,750.0,587731514225000490,0.77928,114782883280846848,0.0212,458408693264836608,0.7138,1237678437015814304,227.552,10.53,0.0,0.30055436,10.1883,9.16119,0.46269352,10.25,-99.0,-99.0,notineco,-99.0,-2.0,E,1035280000.0,0.0,0.0,0.0,0.0,0.017499,0.0,0.0121,0.0,0,1,0.0,ALFALFA,0.0,0.0,0.0,0.0,2.0,0.112604,-20.8279,0.0,82.242,11.9549,1,11.7799,1.0,0.0571603,3.0,10.5045,256.0,10.4895,0.0,75.8044,11.9242,0.07156699999999999,0.297431,10.45,1,0,1,0,10000,0,0,2.23596,2.3101700000000003,3.67175,3.12036,-21.0537,4.55615,0.593946,2.0297400000000003,0.874384,20.1273,0.182,0.3663,0,10.495,rf0377,1079.9733083110334,140.29622059674924,635.4818899898883,93.45868091827276,296.9752138402934,38.203683854341655,188.21813540754073,26.699151443903123,327.97423767362204,38.06673222772688,-29.182558255563347,-17.040065270288054,677.5972374952697,64.29475613258967,225.55832849232155,26.659883343435865,884.0989710452094,79.18298847278137,-25.136817766804,-15.176487321562428,661.0079371177786,46.58272581580317,742.4404905628974,46.89870413826892,1937.9280992364718,123.16541370165892,2232.8562898710447,140.22850956564668,733.7257018784868,48.586576003645156,693.9680239857562,46.206398853770466,16.658048408346588,15.881332422427235,617.4705,105.1216,498.656,12.13435,0.0,0.0,92.60674,78.90977,2211.504,120.949,255.429,35.28815,119.639,24.33311,412.0038,34.793479999999995,7.818612,30.14675,0.0,0.0,0.0,0.0,1070.558,40.45019,392.6442,14.49337,1121.84,41.40962,0.0,0.0,863.2379,36.34913,941.9786,16.93661,2184.741,51.9413,2770.525,49.81357,738.4245,42.02649,774.9468,45.36031
rf0386,rf0386,0.02,0.602915,0.03,0.01,0.07,0.07,12.7,0.13,12.82,18.56,0.05,0.38281784,0.03,0.09,-99.0,0.17,40.557042,0.09,0.07,13.64,9.76,16.03,-99.0,15.41,0.908678,2.17195,-0.06,12.94,14.91,0.24,0.31,32.68,0.05,0.02,3.37245,4.22449,2.10918,1.80342,9.91,-99.0,6647.4,-99.0,0.03,-19.57,3.02399,14.81,0.31,0.04,0.04,6647.4,0.16,0.08,0.02,13.1,17.23,1,1237666408460189722,0.771658,19.3758,459528820752410624,0.1938,0.81848,0.8201,0.64663,1,0,17.9349,87.7625,587731513152176168,0.209282,115064362464444416,0.2012,459528820752410624,0.1856,1237666408460189722,0.0,9.99,111.332,0.60324347,8.89308,8.91462,0.60324347,9.83,-99.0,-99.0,notineco,-99.0,5.0,L,586808000.0,0.117344,0.0,0.0,255.352,0.0239397,5.52648,0.0064,3.38668,0,0,0.0,AO,87791800.0,0.0,229.043,-0.278474,1.0,0.0,-19.5744,0.0,0.0,11.5119,1,11.3549,1.0,0.0,1.0,9.9485,268.0,9.9225,0.0,0.0,0.0,0.0434057,0.0434042,9.91,1,0,1,1,10,1,1000000,1.8863,1.6451,2.83324,2.69182,-19.8507,3.63877,0.450375,1.39732,0.698158,19.9393,0.2703,0.2766,0,9.955,rf0386,550.5778637643714,48.71963671028739,569.3982978453566,46.20379562557542,19.400027883960732,12.148738428288365,130.23912896741913,11.083451765835976,197.57028139117284,12.121276882084176,0.10624646233360807,6.529555816906721,391.78350516798866,16.323013032136558,49.02935891224186,5.204777004574655,165.0042665276046,8.263920569520545,33.21691681484065,3.8399321505277415,27.57969323135623,3.072852101693688,112.8108128040813,2.648715342587715,1120.5008247804471,22.793266897441413,338.6243699162692,7.88657817283242,240.65429419188476,6.705016962734269,164.71019169434692,5.131432364723128,9.142760918890671,3.089406267535181,317.5402,20.21531,85.01783,3.4140330000000003,0.0,0.0,473.8813,344.3392,820.1635,322.8967,61.91867,44.70137,191.8958,20.02872,267.4765,18.25101,0.0,0.0,0.0,0.0,0.0,0.0,554.9628,19.90293,82.7944,4.784932,236.5554,13.67123,48.60558,9.73709,38.41009,6.783907000000001,181.8456,5.101971,1761.339,44.58507,534.8401,15.0058,381.1162,16.345110000000002,263.0889,12.5924
