,name,rarad,vlg
105,rf0106,0.2884972006747162,5308.2
106,rf0107,0.2896864156671475,5291.3
107,rf0108,0.2900136998084814,5975.4
108,rf0109,0.29041823222250873,5564.3
109,rf0110,0.2913910787475704,6132.5
110,rf0111,0.2916878545335795,5328.4
111,rf0112,0.292094341716369,5357.3
112,rf0113,0.29301212310353014,5427.9
113,rf0114,0.2939858248399253,5473.8
114,rf0115,0.29404657975118725,5671.7
115,rf0116,0.2946367802910417,5426.6
116,rf0117,0.2968670841822876,5280.4
117,rf0118,0.29695855688838463,5879.2
118,rf0119,0.2970885839176582,5605.6
119,rf0120,0.29767464802718535,5242.3
120,rf0121,0.2983265285028052,5265.9
121,rf0122,0.30342627585737764,5610.2
122,rf0123,0.3041723342994351,5291.7
123,rf0124,0.30551976338855974,5792.8
124,rf0125,0.3082164192559386,5579.7
125,rf0126,0.309130779797766,5396.4
126,rf0127,0.3097477013284683,5755.2
127,rf0128,0.31094262354755375,5420.5
128,rf0129,0.3123808970242447,4642.9
129,rf0130,0.3131822474970054,5455.3
130,rf0131,0.31345436178068387,5771.4
131,rf0132,0.3135277354224377,5635.4
132,rf0133,0.31478868344712607,5568.0
133,rf0134,0.31662475236693155,5832.5
134,rf0135,0.3167564898188721,5451.7
135,rf0136,0.31725830688540546,5675.9
136,rf0137,0.31727322945051,5312.6
137,rf0138,0.31769338256134266,5375.0
138,rf0139,0.31833587316558676,5730.7
139,rf0140,0.31851930726997135,5418.0
140,rf0141,0.3187300034172721,4627.6
141,rf0142,0.31958099105395954,5201.5
142,rf0143,0.32032968494318753,5778.5
143,rf0144,0.3215663554379806,5264.1
144,rf0145,0.32385680337525036,5493.9
145,rf0146,0.3251869187981953,5247.6
146,rf0147,0.32560632141744944,4738.4
147,rf0148,0.32569791629659417,5782.7
148,rf0149,0.3262534022376264,5499.6
149,rf0150,0.3263261126542645,4738.0
150,rf0151,0.32807015036261233,5780.8
151,rf0152,0.3284215549542088,5832.9
152,rf0153,0.32886696297931783,5314.6
153,rf0154,0.3299350870282458,5652.3
154,rf0155,0.3342292427599751,5188.9
155,rf0156,0.33551525371272206,5787.6
156,rf0157,0.34235867225649935,5840.8
157,rf0158,0.3436030396532938,5359.1
158,rf0160,0.3450325166705547,5325.8
159,rf0161,0.34594094309292517,5306.8
160,rf0162,0.34858153898473,5417.4
161,rf0163,0.3489733479485102,4492.5
162,rf0164,0.3496342692296554,5676.8
163,rf0165,0.35331783897586694,5622.4
164,rf0166,0.35464158394704215,5320.5
165,rf0167,0.3569581071033366,5890.9
166,rf0168,0.35932594293963976,5258.9
167,rf0169,0.36065059548202594,6032.2
168,rf0170,0.36071796519115285,5427.4
169,rf0171,0.36114080610903354,5255.8
170,rf0172,0.36222140926211327,5343.0
171,rf0173,0.3639876999184241,5350.0
172,rf0174,0.36429067162327783,5355.7
173,rf0175,0.36443108336160074,5381.5
174,rf0176,0.3661393592735752,5595.7
175,rf0177,0.36614152348184775,5587.4
176,rf0178,0.36760143904126336,5689.5
177,rf0179,0.36867638732756675,5366.7
178,rf0180,0.3687547875175663,5172.4
179,rf0181,0.3688233440505846,6281.5
180,rf0182,0.36886153185461823,5135.4
181,rf0183,0.3700542375055536,4823.0
182,rf0184,0.3703400526238602,5375.0
183,rf0185,0.3705133987251683,5112.5
184,rf0186,0.3713266697967201,4997.1
185,rf0187,0.37197211000740016,5990.2
186,rf0188,0.3726052805534386,5376.8
187,rf0189,0.3726170091660121,5635.2
188,rf0190,0.3730017146397366,6389.2
189,rf0191,0.37304784369186683,5524.6
190,rf0192,0.3737546671323395,5197.8
191,rf0193,0.3737728883697303,5944.9
192,rf0194,0.3743438553812278,5622.5
193,rf0195,0.3748627766744307,6053.2
194,rf0196,0.3754282284454918,5502.2
195,rf0197,0.3762402079733972,6198.2
196,rf0198,0.37697376985801034,5389.0
197,rf0199,0.3773786687911804,5536.8
198,rf0200,0.37779271324963115,5967.2
199,rf0201,0.377859978239003,6472.1
200,rf0202,0.3783201866561689,4466.2
201,rf0203,0.37856701111898594,5509.3
202,rf0204,0.3785717584145514,6339.6
203,rf0205,0.3788630364134167,4938.5
204,rf0206,0.3793039763956405,5639.2
205,rf0207,0.37940028366376555,6000.8
206,rf0208,0.3798680842631776,5431.2
207,rf0209,0.3800884669878269,5392.7
208,rf0210,0.3806977090698206,5042.8
209,rf0211,0.3812641207719703,5615.5
210,rf0212,0.38219717379008644,5157.9
211,rf0213,0.3822198456170699,4529.4
212,rf0214,0.3822844402526862,5681.6
213,rf0215,0.3827373881001638,5325.2
214,rf0216,0.3828036233452769,5704.1
215,rf0217,0.38342782289896016,5043.6
216,rf0218,0.3841093390652789,5149.8
217,rf0219,0.38412928817862924,5784.5
218,rf0220,0.3866963184424625,5773.7
219,rf0221,0.38824060321791964,5625.0
220,rf0222,0.3883051454936583,5564.5
221,rf0223,0.3902687805284921,4989.6
222,rf0224,0.3915363084444605,5270.2
223,rf0225,0.3929626787756528,5206.7
224,rf0226,0.39314911484635084,5537.7
225,rf0227,0.39474125654989767,5513.7
226,rf0228,0.3963728077879546,5220.3
227,rf0229,0.3979685972296379,4691.5
228,rf0230,0.39873062543435117,4915.2
229,rf0231,0.3989824240855363,5629.0
230,rf0232,0.39909876773347436,5469.1
231,rf0233,0.40012798839337543,5510.9
232,rf0234,0.4010365893486711,5472.2
233,rf0235,0.4018173274829657,4761.4
234,rf0236,0.40452072032125735,5014.4
235,rf0237,0.4059330931118487,4718.8
236,rf0238,0.40632184774943786,5055.1
237,rf0239,0.4083134778654737,4643.8
238,rf0240,0.40880196061652185,5045.4
239,rf0241,0.4090363059751872,5846.6
240,rf0242,0.41033359175490197,4743.5
241,rf0243,0.41070344447669216,4918.5
242,rf0244,0.4107317537171594,4989.6
243,rf0245,0.4128812663173307,4873.1
244,rf0246,0.41393647492979396,5086.5
245,rf0247,0.4151558841182848,5309.6
246,rf0248,0.41718072784998605,5259.5
247,rf0249,0.41889282603302236,5245.7
248,rf0250,0.4240534330186117,5766.6
249,rf0251,0.4259480402815291,4995.0
250,rf0252,0.42995493227167264,5182.1
251,rf0253,0.4307264550675167,5184.6
252,rf0254,0.43105490857944956,5064.1
253,rf0255,0.43321630687182683,5499.8
254,rf0256,0.43738602062788895,5275.7
255,rf0257,0.440182177715924,5458.4
256,rf0258,0.4473088981038849,5255.7
257,rf0259,0.45839365871622606,5480.7
258,rf0260,0.4664892811851392,5607.0
259,rf0261,0.4705017233223041,5565.4
260,rf0262,0.4734331434273688,5618.3
261,rf0263,0.4734638961287889,5482.8
262,rf0264,0.4804829297019018,5369.9
263,rf0265,0.4904594585991041,5157.8
264,rf0266,0.4926069989772206,5726.0
265,rf0267,0.49736689581984456,4885.7
266,rf0268,0.49800341739804693,4832.6
267,rf0269,0.4985569660236094,5940.7
268,rf0270,0.4990474384500048,4929.8
269,rf0271,0.49933629044120986,5563.4
270,rf0272,0.49958170118733275,4887.1
271,rf0273,0.4995773553174953,4524.0
272,rf0274,0.49980016404980504,4913.1
273,rf0275,0.5000400421021991,5532.5
274,rf0276,0.5000678451971834,5768.8
275,rf0277,0.5004046413829407,5804.5
276,rf0278,0.5004639825775085,4664.4
277,rf0279,0.5005759629023164,5004.9
278,rf0280,0.5008032396775112,5368.1
279,rf0281,0.5012821929308434,6789.5
280,rf0282,0.5020437848032437,5241.3
281,rf0283,0.5043936786548362,6807.7
282,rf0284,0.5069144926000768,4523.8
283,rf0285,0.5086766817326455,5073.8
284,rf0286,0.5101353581082922,5847.7
285,rf0287,0.5108969674339849,6756.2
286,rf0288,0.5174206940186743,6769.9
287,rf0289,0.5174746595991461,5774.5
288,rf0290,0.5178436571096027,6906.8
289,rf0291,0.5180562731190806,7089.7
290,rf0292,0.5200638555444796,5882.7
291,rf0293,0.5247410412338516,6885.2
292,rf0294,0.5331865673112045,5995.3
293,rf0295,0.5332279490677693,5962.4
294,rf0296,0.5397017243292667,5018.3
295,rf0297,0.5432740118823711,5894.6
296,rf0298,0.5444849038641123,6064.9
297,rf0299,0.5445459729346395,5951.4
298,rf0300,0.5467460302699485,5989.5
299,rf0301,0.5487888857995302,5923.3
300,rf0302,0.5528736892874828,6047.7
301,rf0303,0.5541344104193684,5993.8
302,rf0304,0.5562230982951075,6053.7
303,rf0305,0.5620130884622587,6165.4
304,rf0306,0.5670131251566646,6157.8
305,rf0307,0.5702965083586864,5964.2
306,rf0308,0.5714586707477118,7045.2
307,rf0309,0.5720618390839084,5967.1
308,rf0310,0.5721999295343263,6057.8
309,rf0311,0.572778994873553,6365.7
310,rf0312,0.5759504501106444,7011.4
311,rf0313,0.5759899643649095,6951.4
312,rf0314,0.5799979210058969,6279.2
313,rf0315,0.5831148696104484,6063.4
314,rf0316,0.5848183982268575,6064.1
315,rf0317,0.5936878822328122,7062.8
316,rf0318,0.5968788327976485,6205.0
317,rf0319,0.5981245615512595,6487.2
318,rf0320,0.6036587039033607,6687.8
319,rf0321,0.6064908845871568,6206.4
320,rf0322,0.6157842567085435,6492.7
321,rf0323,0.6193765980947534,6273.1
322,rf0324,0.637137312909143,6962.7
323,rf0325,0.637536801321632,6452.4
324,rf0326,0.6387307985162138,6374.5
325,rf0327,0.6438056923822378,6361.5
326,rf0328,0.6484342706519417,6430.6
327,rf0329,0.6497518022509796,6102.7
328,rf0330,0.652291273765924,6594.8
329,rf0331,0.6526008428153501,6478.2
330,rf0332,0.6529922154468173,6101.1
331,rf0333,0.6537376630236368,6761.7
332,rf0334,0.6542385725189591,6652.0
333,rf0335,0.6580817177186805,5936.7
334,rf0336,0.6598275356628656,6634.2
335,rf0337,0.6607629797820568,6615.0
336,rf0338,0.6613090758517134,6244.0
337,rf0339,0.6616049266132189,6153.4
338,rf0340,0.6619509206841342,6966.6
339,rf0341,0.6620044150257078,6328.4
340,rf0342,0.6620178366076558,6368.0
341,rf0343,0.662101664771629,6004.2
342,rf0344,0.6625279439881361,5934.7
343,rf0345,0.6628186983882258,6328.1
344,rf0346,0.6630646501864169,6646.5
345,rf0347,0.6631823900977564,6477.6
346,rf0348,0.663195637146779,6581.2
347,rf0349,0.6636141147415298,6738.3
348,rf0350,0.6639741936195086,6323.4
349,rf0351,0.664644016079839,6567.0
350,rf0352,0.6647986173449806,6544.9
351,rf0353,0.6650415497235658,7056.1
352,rf0354,0.6654094127700086,6239.1
353,rf0355,0.665777694695472,6702.4
354,rf0356,0.6658863065348236,6532.9
355,rf0357,0.6659023286573569,6532.9
356,rf0358,0.666004378058721,6577.4
357,rf0359,0.6660827258888429,6177.5
358,rf0360,0.6661094992395686,6727.1
359,rf0361,0.6661458195413026,6219.1
360,rf0362,0.6663210505982029,6764.8
361,rf0363,0.666677813350603,6885.6
362,rf0364,0.6667887115712746,6738.6
363,rf0365,0.666878177148732,6353.5
364,rf0366,0.6668729935208536,6146.6
365,rf0367,0.6669200301441948,6496.4
366,rf0368,0.6672885389624609,6619.5
367,rf0369,0.6672947174280128,6362.7
368,rf0370,0.6675451896289665,6847.5
369,rf0371,0.6676529637102772,6923.4
370,rf0372,0.6676798592340505,6735.4
371,rf0373,0.6679062982512042,6961.4
372,rf0374,0.6679211510031388,6521.4
373,rf0375,0.6698855365295509,6316.8
374,rf0376,0.6713143677749885,6596.3
375,rf0377,0.6713446492375107,6735.5
376,rf0378,0.6716811487172952,6618.6
377,rf0379,0.6749359957860469,6384.5
378,rf0380,0.682397924110146,6620.6
379,rf0381,0.6872970458672014,6826.5
380,rf0382,0.6928838098962502,6761.6
381,rf0383,0.6945375966289774,6184.9
382,rf0384,0.701629026459463,7052.4
383,rf0385,0.7050385795131114,6563.2
384,rf0386,0.707853917769626,6647.4
385,rf0387,0.7079085989350911,6723.3
386,rf0388,0.7156951585000609,6819.0
387,rf0389,0.7167781003943384,6652.4
388,rf0390,0.7234115732823934,7005.8
389,rf0391,0.724653095792507,6953.5
390,rf0392,0.7259678523180343,6323.7
391,rf0393,0.7281607538034099,6569.1
392,rf0394,0.7307021102739464,6445.2
393,rf0395,0.7307463543704845,6605.3
394,rf0396,0.7358513551661053,6530.2
395,rf0397,0.7367347012071247,6498.1
396,rf0398,0.7370183172105739,6927.3
397,rf0399,0.7399780989159833,6589.7
398,rf0400,0.7403800133361326,6605.4
399,rf0401,0.7418209222599941,6371.1
400,rf0402,0.7424993666468293,6972.6
401,rf0403,0.7425981697357846,6386.1
402,rf0404,0.7470960577510992,6839.8
403,rf0405,0.7486825096812845,6992.9
404,rf0406,0.7501010434841354,6767.6
405,rf0407,0.750210423268358,6890.2
406,rf0408,0.750474701023695,7070.8
407,rf0409,0.7532177302892993,6752.3
408,rf0410,0.7539397730008494,7113.0
409,rf0411,0.7562977128202937,6880.8
410,rf0412,0.7608426898188271,6829.7
411,rf0413,0.7608753100225467,6771.7
412,rf0414,0.7611200051836764,4457.6
413,rf0415,0.7671394363342947,5045.3
414,rf0416,0.7673503593743981,5055.8
415,rf0417,0.7699230270517153,6885.0
416,rf0418,0.7731675243180027,4744.0
417,rf0419,5.7675925313931105,5372.7
418,rf0420,5.777678963673312,4981.7
419,rf0421,5.781108361120555,4959.8
420,rf0422,5.781308724918683,4855.3
421,rf0423,5.782441967202004,4938.6
422,rf0424,5.784471261523297,5145.8
423,rf0425,5.811896667257435,5040.7
424,rf0426,5.831934617866657,5009.8
425,rf0427,5.8419746243887545,4996.9
426,rf0428,5.86990076508529,4948.8
427,rf0429,5.881337733140683,5028.1
428,rf0430,5.883896560357032,6968.7
429,rf0431,5.907196531338231,4851.8
430,rf0432,5.91061231521731,4860.3
431,rf0433,5.922722107699347,5021.7
432,rf0434,5.937630710169882,5027.1
433,rf0435,5.95335036714382,5040.8
434,rf0436,5.9549803301322575,5322.0
435,rf0437,5.960608318838238,5135.4
436,rf0438,5.9649794959498585,4852.2
437,rf0439,5.96753169091505,4904.6
438,rf0440,5.969267944454933,5069.6
439,rf0441,5.975917125306255,5163.3
440,rf0443,5.976839880881785,4977.2
441,rf0444,5.988127797819058,5104.9
442,rf0445,5.9896574043755075,5241.7
443,rf0446,5.989876443196632,4944.9
444,rf0447,5.990063367959521,4916.1
445,rf0448,5.990734796122763,5205.8
446,rf0449,5.991075484392752,5074.6
447,rf0450,5.991169906705285,5089.8
448,rf0451,5.99731329113938,5180.1
449,rf0452,6.009842311707747,5131.6
450,rf0453,6.012987569552766,5035.7
451,rf0454,6.017256121304367,5078.8
452,rf0455,6.0391408047951245,5079.1
453,rf0456,6.047244019446285,5051.2
454,rf0457,6.0495921854219175,6231.0
455,rf0458,6.050180012313988,5160.0
456,rf0459,6.050411792038655,5089.3
457,rf0460,6.061949640124812,4941.2
458,rf0461,6.062326805776168,4773.8
459,rf0462,6.083888079756532,4502.4
460,rf0463,6.084885884489896,4569.5
461,rf0464,6.111215223453781,4536.4
462,rf0465,6.127625856278583,5743.0
463,rf0466,6.129354953968535,5659.9
464,rf0467,6.151701451579369,5660.6
465,rf0468,6.154155559040598,5379.8
466,rf0469,6.154617373160676,5297.4
467,rf0470,6.154710050143957,5332.7
468,rf0471,6.154776896254308,5289.6
469,rf0472,6.155712218200452,5626.3
470,rf0473,6.158340858586881,5258.6
471,rf0474,6.160997598774267,5472.2
472,rf0475,6.161448940918833,5304.7
473,rf0476,6.162261042619785,5492.1
474,rf0477,6.162853058302062,5438.9
475,rf0478,6.163618734244912,5485.2
476,rf0479,6.164005673740079,5540.1
477,rf0480,6.165327760648464,5407.7
478,rf0481,6.175115916159498,5451.9
479,rf0482,6.178212653851313,6865.1
480,rf0483,6.191964452093626,5580.6
481,rf0484,6.192185759842779,5398.6
482,rf0485,6.199150845288713,5885.4
483,rf0486,6.2006062753519515,5421.0
484,rf0487,6.205492324592909,6766.5
485,rf0488,6.206537951347779,6728.0
486,rf0489,6.209675529744089,6921.9
487,rf0490,6.213079096318403,6803.1
488,rf0491,6.213520490086233,6921.2
489,rf0492,6.214645878387918,6604.7
490,rf0493,6.214986741190833,6795.4
491,rf0494,6.215561827179366,6788.2
492,rf0495,6.2180904601996545,7036.5
493,rf0496,6.226584454070336,6795.7
494,rf0497,6.2310882762051065,6555.1
495,rf0498,6.2388052494928,4676.0
496,rf0499,6.239389236660517,6929.4
497,rf0500,6.240308501577543,6943.8
498,rf0501,6.249258375448844,6989.7
499,rf0502,6.249432559308193,7036.1
500,rf0503,6.249927883749909,6936.1
501,rf0504,6.25646152380475,6757.4
502,rf0505,6.259361388356939,6853.2
503,rf0506,6.2619556457571015,6979.0
504,rf0507,6.264051262589972,6844.9
505,rf0508,6.265150296419954,6989.8
506,rf0509,6.2660177250581945,6817.6
507,rf0510,6.266296628672663,6820.6
508,rf0511,6.266369234369547,7027.3
509,rf0512,6.266552493941006,6909.3
510,rf0513,6.266717078489469,6804.3
511,rf0514,0.0003248286201560533,7175.9
512,rf0515,0.0005701814213478098,7241.0
513,rf0516,0.01237417443353078,6564.8
514,rf0517,0.03331901260832152,6494.7
515,rf0518,0.038581189029730685,6713.2
516,rf0519,0.06078306167742802,5606.4
517,rf0520,0.07916637383324751,5666.2
518,rf0521,0.08400071071379832,5528.1
519,rf0522,0.0853653644573109,5475.0
520,rf0523,0.08721432437897164,5617.0
521,rf0524,0.0885716285410041,5816.0
522,rf0525,0.09219652729908066,5515.5
523,rf0526,0.0975082256926859,5328.1
524,rf0527,0.10683908225041772,5084.3
525,rf0528,0.1093974364825393,4255.6
526,rf0529,0.11039429175679137,5551.5
527,rf0530,0.11053366153355088,4344.7
528,rf0531,0.11583599972637769,5449.2
529,rf0532,0.12568373728741686,5911.2
530,rf0533,0.12932975452944254,4293.4
531,rf0534,0.13474279546606485,5836.1
532,rf0535,0.13872084763564843,5662.2
533,rf0536,0.14507586894951088,4282.2
534,rf0537,0.1548566609164313,4292.1
535,rf0538,0.1644363403389737,4457.0
536,rf0539,0.1657943426327069,4310.9
537,rf0540,0.17114612774857196,4332.7
538,rf0541,0.17129518759333856,4362.0
539,rf0542,0.17146857034656093,4357.8
540,rf0543,0.1735603457097469,5782.6
541,rf0544,0.1771431698155456,6085.5
542,rf0545,0.1783521768416946,6159.2
543,rf0546,0.18248913076769674,5851.2
544,rf0547,0.18693785285798267,5989.9
545,rf0548,0.18965189220471138,4288.9
546,rf0549,0.18999376729859205,5679.8
547,rf0550,0.19880665027690478,4267.1
548,rf0551,0.19890035700444428,5415.0
549,rf0552,0.21388631246742826,5418.3
550,rf0553,0.21905424983587599,5835.5
551,rf0554,0.23675174882475838,4693.0
552,rf0555,0.24298833384090965,4631.5
553,rf0556,0.2559852073685657,5568.7
554,rf0557,0.2603688461310448,5193.0
555,rf0558,0.26154668157675315,4589.9
556,rf0559,0.26977850954049193,6897.1
557,rf0560,0.27614712871455666,5491.4
558,rf0561,0.2789653991242145,5440.3
559,rf0562,0.2790874499988064,5132.0
560,rf0563,0.28115983649933196,5137.7
561,rf0564,0.28186390231958647,5760.4
562,rf0565,0.2828387734265804,5811.8
563,rf0566,0.29050898934361247,5923.5
564,rf0567,0.29074649374822376,5505.7
565,rf0568,0.292300046222009,5346.7
566,rf0569,0.2926297040111257,6163.0
567,rf0570,0.29302358991671573,5707.1
568,rf0571,0.29369760116725097,5501.3
569,rf0572,0.2940588843224138,5478.8
570,rf0573,0.2942849393671321,5621.3
571,rf0574,0.2953093603715901,5896.2
572,rf0575,0.30904710871342533,4580.4
573,rf0576,0.3130347671752119,6983.6
574,rf0577,0.3171092383139927,5643.2
575,rf0578,0.31999137032098096,5415.4
576,rf0579,0.32186700585492917,7152.1
577,rf0580,0.3379346989350067,5832.3
578,rf0581,0.3412446111416588,5710.9
579,rf0582,0.3478911565458112,5198.9
580,rf0583,0.3554443481364969,5640.6
581,rf0585,0.35763260704606237,5550.0
582,rf0586,0.36029556060558526,5228.6
583,rf0587,0.36577191510615287,5517.2
584,rf0588,0.36605614197484015,5623.8
585,rf0589,0.3663350281360163,5550.4
586,rf0590,0.36791514452101687,5306.9
587,rf0591,0.36872380792334336,5318.6
588,rf0592,0.3692291331016733,5347.2
589,rf0593,0.3700811853892044,5308.4
590,rf0594,0.37137136767886364,5302.3
591,rf0595,0.3721041790718985,5888.0
592,rf0596,0.3724543793863112,5494.7
593,rf0597,0.37250323115207457,5429.3
594,rf0598,0.3733647082175664,5788.9
595,rf0599,0.3750730015828334,4927.5
596,rf0600,0.37564848899709347,5388.4
597,rf0601,0.3779378722835195,5603.7
598,rf0602,0.3790102200292373,5643.1
599,rf0603,0.3791200885056504,5321.9
600,rf0605,0.37932657840945383,5836.5
601,rf0606,0.3795270469273379,5365.1
602,rf0607,0.3806771839978171,5530.7
603,rf0608,0.38114161611177283,4812.5
604,rf0609,0.3815841443436159,5930.7
605,rf0611,0.38301667568706793,7202.6
606,rf0612,0.38808427407681845,7196.2
607,rf0613,0.39220899324476416,4707.9
608,rf0614,0.39334378887111837,5404.8
609,rf0615,0.39889269670869143,6718.3
610,rf0616,0.4000018883549188,5482.7
611,rf0617,0.41138703758482076,4567.7
612,rf0618,0.41551268177726997,4886.2
613,rf0619,0.4177212388660361,5155.3
614,rf0620,0.41984807963922394,5391.1
615,rf0621,0.4301493619503448,5197.4
616,rf0622,0.43596979065965064,5228.3
617,rf0623,0.44182416602290775,5261.5
618,rf0624,0.48456509774268386,5885.0
619,rf0625,0.4872715449071665,5617.7
620,rf0626,0.49494605433415834,5770.7
621,rf0627,0.4958377255957098,6290.4
622,rf0628,0.4975405909870031,5967.1
623,rf0629,0.501664681836418,5124.4
624,rf0630,0.5019186097892906,6887.4
625,rf0631,0.5037378013752294,4868.0
626,rf0632,0.5038389606586751,5450.0
627,rf0633,0.5045354168433909,6805.8
628,rf0634,0.5092571258819811,4494.5
629,rf0635,0.5102237939414908,6850.6
630,rf0636,0.5113986797807631,5868.1
631,rf0637,0.5170957137119532,6651.1
632,rf0638,0.5176425777264804,7086.7
633,rf0640,0.518675411217933,7070.8
634,rf0641,0.5200644838630103,7044.9
635,rf0642,0.5221899807326741,5833.9
636,rf0643,0.5242323999299429,7131.6
637,rf0644,0.5286491301350398,5770.5
638,rf0645,0.5318551952511982,5879.7
639,rf0646,0.5385689009249671,6066.1
640,rf0647,0.5385697037764231,7024.2
641,rf0648,0.5396979195114973,5763.2
642,rf0649,0.5450601818388621,7246.6
643,rf0650,0.5519734484593042,6898.0
644,rf0651,0.5543761734273547,5979.8
645,rf0652,0.5575452550166634,5908.0
646,rf0653,0.5618297939842142,7220.5
647,rf0654,0.563309920456368,7173.7
648,rf0655,0.5643232411667833,6220.6
649,rf0656,0.5645530486693935,7110.2
650,rf0657,0.5650257187374186,7167.1
651,rf0658,0.5654943745481641,7077.9
652,rf0659,0.5764477642277077,7115.5
653,rf0660,0.5962930828473868,6177.2
654,rf0661,0.5966681017437628,6387.9
655,rf0662,0.5979731018787713,7180.8
656,rf0663,0.6015276568866756,6462.8
657,rf0664,0.6185893847889339,7244.3
658,rf0665,0.6189505981309267,7164.5
659,rf0666,0.6245145681599444,7043.8
660,rf0667,0.6311707128749827,7036.5
661,rf0668,0.6428135076090641,4408.2
662,rf0669,0.6440688356735609,6624.8
663,rf0670,0.6465278126034033,6418.5
664,rf0671,0.6468291960586376,6052.3
665,rf0672,0.6495649822078462,6811.1
666,rf0673,0.6525352009821828,6482.4
667,rf0674,0.6526689630160556,6720.6
668,rf0675,0.653519147801287,6120.6
669,rf0676,0.6559395005947827,6326.2
