name,name,name.1,name.1.1,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rf0630,rf0630,rf0630,rf0630,0.02,0.183332,0.02,0.01,0.66,0.06,16.22,0.1,-99.0,19.82,0.04,-0.62636092,0.08,0.66,0.37,0.14,28.757818,0.08,-99.0,-99.0,2.88,18.11,17.01,17.85,0.294804,1.3343200000000002,0.09,-99.0,17.73,0.67,0.25,6.86,-99.0,0.03,2.27713,3.04048,1.23761,1.12614,8.19,-99.0,6838.45,-99.0,0.03,-17.19,2.09767,17.59,0.26,0.03,0.04,6887.4,0.05,-99.0,0.02,16.26,19.1,1,1237666407381270682,0.343909,5.2384,1211468623529404416,0.5203,0.26776,0.47105,0.079813,1,0,5.2888,189.71400000000003,587731512073257192,0.725366,302812946696765440,0.0001,1211468623529404416,0.5253,1237666407381270682,0.0,8.33,0.0,0.082811929,7.921289999999999,9.27343,0.10106324,8.13,-99.0,-99.0,notineco,-99.0,12.0,L,1340620000.0,0.140218,0.0,0.0,130.718,0.0141791,8.56652,0.0446,11.7488,0,0,0.0,AO,48635500.0,0.0,68.3589,-0.0287613,2.0,0.111675,-20.7066,0.0,86.7615,11.9119,0,11.7379,1.0,0.0401409,2.0,10.4775,191.0,10.4355,0.0,92.6389,12.2468,3.21365,3.21123,8.19,0,?,0,0,0,0,0,1.19111,1.09953,2.07957,1.91668,-17.3078,2.80513,0.13154200000000002,1.02,0.211079,20.0587,0.2237,0.08800000000000001,0,9.305,rf0630,0.0,-0.7168555,0.0,-0.7168555,31.06145,5.5500440000000015,49.58008,3.413784,85.46895,3.23632,2.685972,2.379583,231.4912,7.215608,182.6974,3.559774,701.0413,9.346695,19.63086,1.895769,19.20699,3.49497,9.880433,0.9723076,724.4017,8.419711,29.0601,2.859728,56.09226999999999,4.118315,46.86366,3.99673,10.20493,1.5106,0.0,1.013787,555.7137,6.07609,0.0,0.0,0.0,0.0,0.0,0.0,25.583752277538885,9.370573220486156,47.69520877613428,5.406602514369419,87.5874364550569,5.0211457086308195,9.049635340874236,9.19573890264984,10.056095847626311,6.5440762077451655,4.858898334046994,4.851862878621777,182.1824320286556,5.678647888150493,192.63259918479181,2.5682904613950854,549.726366029663,7.329275289112955,11.902361114533473,4.0390352108611,14.721514819224586,2.6787774996366087,7.552334785403941,0.7432055365987119,553.6240038240302,6.434764185204464,22.204198799822883,2.1850567969628423,42.79853907829763,3.142284408604596,35.75142907117141,3.049032216255045
rs0001,rs0001,rs0001,rs0001,0.03,0.305857,0.05,0.02,0.24,0.12,14.89,0.21,-99.0,19.55,0.08,3.7298823,0.04,0.18,0.33,0.29,133.07093999999998,0.16,-99.0,15.92,2.06,17.59,16.01,17.16,0.487818,1.65455,0.09,14.16,16.94,0.94,0.52,5.15,0.43,0.03,2.64176,3.46796,1.4750299999999998,1.2930700000000002,8.63,-99.0,6426.89,-99.0,0.14,-17.81,2.48075,16.81,0.53,0.07,0.11,6422.3,0.06,0.28,0.03,15.06,18.51,1,1237654606387675510,-999.0,-999.0,636224194404706304,-999.0,12.928,13.39,1.7589,0,1,-999.0,-999.0,588010360139481265,0.954627,159257667892674560,-999.0,636224194404706304,-999.0,1237654606387675510,0.0,8.83,0.0,0.18381624,8.75663,9.18006,0.21237604,8.51,-99.0,-99.0,ECO10694,1.12083,-2.0,E,1081260000.0,0.152049,0.0,0.0,227.502,0.0353491,24.2053,0.0327,3.91213,0,0,0.0,AO,106472000.0,0.0,204.415,-0.0183313,1.0,0.0,-17.9207,0.0,0.0,10.9859,1,11.0039,1.29479,0.0,1.0,9.4015,8126.0,8.6845,0.0,0.0,0.0,1.07312,1.07261,8.63,0,?,?,0,1,1,0,1.32163,1.13523,2.16994,2.06604,-18.0945,2.91435,0.178793,1.0271,0.286924,20.1393,0.4589,0.1576,0,9.285,rs0001,0.0,-0.761938,0.0,-0.761938,63.50435,4.645343,104.4989,3.6865,181.6726,4.023557,3.3482260000000004,2.631959,595.2378,31.24817,313.8951,5.215287,1395.68,64.36421,49.36626,2.471269,49.39171,5.480402,82.06318,3.964488,2063.61,87.46493000000002,241.3623,11.66026,296.8023,12.58232,194.206,9.627232,38.12495,2.311049,0.0,1.077543,933.5228,10.26122,0.0,0.0,-9710.07480575858,0.0,-9708.945412413068,0.0,121.65864649362884,20.716684184597888,160.57155991443017,12.27746896488218,271.2801494148452,16.82257025291896,4.372885902020662,46.32344041154637,18.741808221103465,21.98756466576502,0.0,0.0,548.3156375175829,28.784899505387273,447.76618592542945,20.649513028875905,1276.250838487987,58.8565265541649,62.00558413844588,6.1122212626519685,43.117861959599395,4.7842687956969385,71.24204411832108,3.441716845515302,1790.9098990097768,75.90669213329903,209.37143601205702,10.114775093185422,256.72660858513314,10.883393901371022,167.92932474853112,8.324637595941683
rs0003,rs0003,rs0003,rs0003,0.03,0.206081,0.04,0.02,-99.0,0.1,13.42,0.19,14.1,17.79,0.07,4.3019552,0.08,0.29,0.39,0.25,133.68635,0.14,0.22,14.48,3.06,16.24,15.08,15.91,0.33565500000000004,1.41217,0.01,13.95,15.73,0.76,0.45,14.31,0.24,0.02,2.24502,3.01871,1.1685,1.03893,9.01,-99.0,6922.12,-99.0,0.04,-19.2,2.18587,15.73,0.47,0.06,0.03,6922.5,0.05,0.31,0.03,-99.0,17.1,1,1237658298986332205,0.26808000000000004,4.1383,1339862440501864448,0.8264,2.2759,2.6648,2.2312,0,1,4.2834,4.2834,587732577761427502,0.745907,335181438846500864,0.7253,1339862440501864448,0.9207,1237658298986332205,0.0,9.17,0.0,0.8943113000000001,9.20325,9.50937,1.0240295,8.95,-99.0,1.02265,ECO10696,1.00231,-2.0,L,2308030000.0,0.160605,0.0,0.0,0.0,0.0441171,6.93078,0.0401,4.37596,0,0,0.0,ALFALFA,184643000.0,0.0,150.888,0.257849,1.0,0.0,-19.1873,0.0,0.0,11.1329,1,11.2629,1.18638,0.0,1.0,9.6385,8128.0,9.0515,0.0,0.0,0.0,2.39907,2.39909,9.01,1,?,0,?,0,0,1000000,1.1516,0.911596,1.88155,1.85783,-19.4318,2.58778,0.110041,0.839987,0.18165,18.1118,0.4001,0.086,0,9.625,rs0003,924054.9,334562.8,-469.1223,342.9956,88.28158,7.942642,175.5482,5.784466,297.2015,6.221602,4.377254,4.157527,1358.707,58.75771999999999,322.2903,6.159289,1831.656,68.66578,84.77878,3.371414,118.2458,8.910177000000003,263.6056,7.784956,4166.864000000001,121.8118,775.3106,22.89693,711.2352,26.3122,505.0235,18.35943,51.64106,3.478133,38332.38,80127.36,943.7227,11.13173,0.0,0.0,1765.3024898858985,163.19725614898582,3524.8980752018388,216.90566394919884,330.8349293533836,40.03923311957682,397.4331594749532,23.028023367191494,587.1043514884944,29.84807423547761,0.0,0.0,8.495300688550044,11.803485221733903,0.21461356947290033,12662.533629716176,1184.4099791372553,51.22018942962145,556.4470740795705,20.86029228250947,1586.5175130796652,59.475940088791454,128.73303643937678,9.323134312182837,98.36906321070383,7.412405045520092,218.23593157660474,6.445072202346531,3448.7163944231106,100.81786967229766,641.4333154879246,18.94318705870257,586.9571721989118,21.714524964923292,416.66133207650665,15.14714574661452
rs0030,rs0030,rs0030,rs0030,0.02,0.311838,0.02,0.01,-99.0,0.06,-99.0,0.1,12.96,17.41,0.04,0.96095539,0.07,-99.0,0.4,0.14,139.99509,0.08,0.68,13.84,12.17,15.65,14.44,15.24,0.481335,1.5865,-0.08,13.5,14.9,0.71,0.25,36.34,0.28,0.02,2.59418,3.36663,1.48901,1.31951,9.23,-99.0,5087.89,-99.0,0.08,-19.2,2.35895,15.04,0.26,0.03,0.11,5212.5,0.02,0.39,0.08,-99.0,16.51,1,1237651752919040355,0.476967,23.2687,532575152433555456,0.4837,0.038925,0.099363,0.028223,0,1,21.2767,26.4541,587726031694135558,0.7220409999999999,-999,0.3675,532575152433555456,0.4918,1237651752919040355,0.0,9.41,0.0,0.49749356,8.14403,9.51722,0.58392772,9.11,1.0405,1.02885,ECO05068,1.03883,7.5,L,2303140000.0,0.0,0.0,391837000.0,0.0,0.12396,13.4624,0.0734,7.227419999999999,1,0,2350140000.0,ALFALFA,104688000.0,107000000.0,147.262,0.0,7.0,0.141438,-22.5142,0.0,145.056,12.8789,0,12.8289,1.1854,0.152277,12.0,11.2125,1434.0,11.1565,0.0,119.089,12.7042,0.541406,0.542675,9.23,1,0,0,1,0,0,1000000,1.39637,1.28131,2.3151,2.12537,-19.4268,3.04409,0.23488,1.1536,0.362591,0.0,0.2216,0.0,0,9.695,rs0030,125.0599,4.026571,123.6764,4.060607,8.915746,2.174192,23.76534,1.861963,40.97932,1.745566,4.363765,1.567404,130.6113,8.233574,32.29477,1.4791219999999998,148.3708,9.09359,13.14387,1.1195190000000002,17.48166,3.289074,33.09062,1.7696759999999998,420.5245,19.9652,97.32535,5.204929,80.65273,4.871294,64.84648,4.983025,6.575589,1.180843,246.8039,7.1381130000000015,92.47012,2.149442,0.0,0.0,246.8022868342695,31.343123057273743,105.96225967738478,22.047599583360363,12.993101293719938,4.908130178775784,27.085163242859217,3.898170827835916,50.06057901776907,4.4762659289866615,0.0,0.0,0.0,0.0,5.499187147409328,3.2322488905934574,104.99452335196968,6.618724242184025,41.64685264880311,2.552518894243439,118.85444388700347,7.284543740320979,17.315805103955682,2.746379828472293,13.697980465121317,2.5771964104288965,25.860016807495107,1.3829856044951925,328.58491930080464,15.600193641094455,76.03052052359354,4.0660882407137215,62.91997575019317,3.8002644219490334,50.58122591429638,3.886834154476646
rs0053,rs0053,rs0053,rs0053,0.03,0.516346,0.04,0.02,0.02,0.09,-99.0,0.17,10.17,15.84,0.07,2.1365879,0.02,-99.0,-99.0,0.23,140.9021,0.12,0.06,11.11,15.26,13.32,-99.0,12.73,0.786068,2.0406,-0.09,10.4,12.4,0.93,0.41,34.74,0.04,0.02,3.2288,4.0942300000000005,1.97427,1.70455,10.57,-99.0,4963.57,-99.0,0.03,-21.64,2.9060200000000003,12.21,0.42,0.05,0.03,4940.3,0.01,0.13,0.02,10.5,14.61,1,1237673708259311797,0.933937,510.80800000000005,532713690898655232,0.7815,0.45465,0.56113,0.15250999999999998,0,1,502.708,502.708,587727944029962369,0.93201,133360699828076544,0.0758,532713690898655232,0.7422,1237673708259311797,0.0,10.67,0.0,3.8544001,9.09853,9.76042,5.0485681,10.41,1.07441,1.10153,ECO03956,1.00499,6.0,L,4114250000.0,0.0312792,0.0,0.0,0.0,0.0116192,2.4048,0.012,14.3842,0,0,0.0,ALFALFA,105795000.0,0.0,150.041,0.0206626,2.0,0.101664,-21.6606,0.0,111.594,12.0379,1,12.2229,1.06172,0.0769746,2.0,10.6445,3667.0,10.5675,0.0,101.287,12.3371,0.123514,0.122821,10.57,1,0,0,1,0,0,1000000,1.69913,1.53784,2.68155,2.49996,-21.919,3.4823800000000005,0.358688,1.34111,0.555422,16.3326,0.3611,0.0167,0,10.625,rs0053,0.0,-0.7161978,0.0,-0.7161978,-4.431121,5.0595870000000005,11.18952,3.64435,28.98125,3.57215,5.836001,5.061545,139.9271,14.98463,31.824790000000004,5.06144,206.4174,18.49083,13.32671,4.1941180000000005,85.35059,16.01406,209.811,7.011879,351.7907,14.257929999999998,617.0911,20.62317,200.868,15.80362,126.4848,14.251170000000002,-17.241970000000002,5.414441,0.0,1.012857,93.50269,6.1116160000000015,0.0,0.0,0.0,0.0,362.1303576382213,0.0,0.0,0.0,15.533444253608064,37.75568908511694,44.140476903003375,12.351329160286603,0.0,0.0,0.0,0.0,16.184087528852924,11.389847732162359,116.35430267139849,12.460246617266547,59.842418876490775,5.360672586416734,170.6542472869742,15.287173830119949,50.954928526531965,12.912471905891438,68.0339743199192,12.764998423533397,166.51270300809094,5.564850867951011,279.12055029559843,11.312639213248449,489.44158346701596,16.357126169717013,158.9583242480337,12.50630738720309,100.06931474160965,11.2749106308915
rs0062,rs0062,rs0062,rs0062,0.04,0.379118,0.06,0.02,0.08,0.13,14.24,0.23,13.86,19.51,0.09,2.3003286,0.04,0.09,0.12,0.32,141.61758999999995,0.17,0.19,14.57,3.15,17.22,15.59,16.72,0.6012270000000001,1.84892,0.0,14.33,16.48,0.47,0.56,7.07,0.23,0.02,2.92245,3.802,1.6747599999999998,1.45265,8.67,-99.0,5043.97,-99.0,0.06,-17.74,2.72847,16.27,0.58,0.07,0.04,5035.1,0.09,0.51,0.02,14.56,18.36,1,1237651754530439302,0.171706,6.3948,534895672327956480,0.3864,0.90762,0.92082,0.44627,0,1,6.5441,6.5552,587726033305534620,0.523492,133923803334967296,0.4336,534895672327956480,0.0852,1237651754530439302,0.0,8.89,0.0,0.18220043,8.54001,9.11935,0.18220043,8.57,-99.0,-99.0,ECO07457,1.10506,0.5,E,940206000.0,0.197785,0.0,0.0,0.0,0.0389967,13.1792,0.0181,3.16404,0,0,0.0,ALFALFA,109894000.0,0.0,161.675,0.00688333,1.0,0.0,-17.8512,0.0,0.0,11.0179,1,10.9909,1.18435,0.0,1.0,9.2735,6022.0,8.7515,0.0,0.0,0.0,0.97954,0.970819,8.67,0,1,0,0,0,0,0,1.37586,1.181,2.2436700000000003,2.14042,-18.16,3.00823,0.195404,1.06321,0.31319400000000003,19.9375,0.4961,1.2466,0,9.255,rs0062,0.0,-0.7218562,0.0,-0.7218562,28.459940000000003,5.014654,66.6268,3.793171,114.7102,3.673644,7.510739999999997,3.076102,438.8338,13.37213,179.4326,3.815938,880.6383,18.18027,33.58691,2.872569,59.53552,6.33655,63.09563000000001,2.2059040000000003,1513.253,24.25609,185.5754,6.487954,266.2133,9.530251,188.3876,6.842594,25.84882,2.121995,0.0,1.020859,573.9213,6.707914,0.0,0.0,0.0,0.0,2168.649099691276,0.0,35.21452868972039,10.120499227136031,110.45276181780513,10.896104564483624,182.4411190895106,10.044630366174822,7.6117140538789005,7.93668537261978,0.0,0.0,0.0,0.0,388.52991010062965,11.839271420647027,271.44677798009053,5.603862768794401,773.5528553489113,15.96955273182435,40.543458526825354,5.518634616606084,49.74999033715072,5.29504573523289,52.41043574607008,1.8323359296673791,1256.542982889693,20.141258389602303,154.018561463945,5.384686450489924,220.26405081964208,7.88529983508692,155.81736733627733,5.659581537378295
rs0087,rs0087,rs0087,rs0087,0.02,0.285294,0.03,0.01,0.1,0.08,11.27,0.15,11.24,15.66,0.06,0.24167741,0.02,0.15,-99.0,0.2,143.54399999999995,0.11,0.03,12.04,8.0,13.92,-99.0,13.54,0.466154,1.6540099999999998,0.04,11.43,13.36,0.6,0.35,17.85,0.03,0.02,2.54083,3.39088,1.3529799999999998,1.17212,9.69,-99.0,4661.25,-99.0,0.02,-20.68,2.50406,13.19,0.36,0.05,0.03,4647.4,0.02,0.02,0.02,11.5,14.77,1,1237648721751638105,0.217212,20.9562,536046591979579392,0.4798,0.21009,0.25974,0.018771,0,1,13.7494,22.4331,588848900433576026,0.6759569999999999,-999,0.6076,536046591979579392,0.2515,1237648721751638105,0.0,9.85,0.0,4.8434768,8.81193,10.2105,6.8964477,9.63,1.14274,1.15717,ECO01114,1.1666,7.5,L,4795530000.0,0.0,0.0,1777060000.0,0.0,0.0712119,12.9416,0.0204,8.77885,1,0,4802480000.0,ALFALFA,124829000.0,128356000.0,261.894,0.0,4.0,0.117963,-21.3076,0.0,102.897,11.6199,1,12.0159,1.0956,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972,2.44418,2.44418,9.69,0,0,0,0,0,0,0,1.15459,0.855118,1.84009,1.87653,-21.1454,2.56202,0.0996609,0.785154,0.169624,16.2561,0.3101,0.0227,0,10.325,rs0087,0.0,-0.6324732,0.0,-0.6324732,80.80643,6.7135669999999985,449.581,7.981253,841.6981,10.52338,9.797898,4.6793,3670.052,106.9741,544.0801,8.850574,3011.14,84.30974,242.6653,4.716659,198.8006,12.24526,876.6589,19.88468,12971.76,241.0074,2578.409,58.48435,1797.7720000000006,41.74465,1298.592,31.01205,125.2642,4.47952,0.0,0.8944521000000001,1642.564,17.18969,0.0,0.0,4095806.4131652857,106574462.98975614,0.0,0.0,153.72199197568824,13.851406094669228,683.6064419268642,23.414606454278427,1247.267842140187,35.90388908998754,0.45085068848821874,257.3728249312298,9.844682030394644,9.702388940548559,0.0,0.0,2639.235835256523,76.92803212715101,755.3622000795443,21.149595453121435,2154.6596840174416,60.32891122564632,297.08668817244364,11.325729601778338,137.85877054803893,8.491506004715676,605.6383068892492,13.737297286589477,8959.537215489912,166.46274441621364,1780.3461087606493,40.38241603480901,1238.9258872261278,28.76812384339847,894.7236249462842,21.367152880208263
rs0088,rs0088,rs0088,rs0088,0.02,0.196245,0.04,0.01,0.21,0.08,13.93,0.15,-99.0,17.48,0.06,0.2579964,0.08,0.25,-99.0,0.2,143.5436,0.11,-99.0,14.68,7.66,16.0,-99.0,15.69,0.320614,1.3833,-0.05,13.7,15.57,0.52,0.36,15.56,0.17,0.05,2.1875,2.95074,1.12481,1.00044,8.69,-99.0,4661.25,-99.0,0.02,-18.48,2.1465400000000003,15.42,0.37,0.05,0.04,4536.5,0.03,0.37,0.02,14.04,16.74,1,1237648721751638245,0.0392474,16.9581,536045492467951616,0.5489,0.22065,0.26968000000000003,0.018323,0,1,9.2867,17.5589,588848900433576174,0.648534,134206777620168704,0.5753,536045492467951616,0.1359,1237648721751638245,0.0,8.83,0.0,0.52017302,7.77538,9.62754,0.58751334,8.63,-99.0,1.02234,ECO06812,1.06518,9.0,L,4569400000.0,0.060524199999999986,0.0,1762210000.0,0.0,0.0952717,12.9416,0.0913,8.77885,1,0,1762210000.0,ALFALFA,118943000.0,85831700.0,261.894,0.257969,4.0,0.117963,-21.3076,0.0,102.897,11.6199,0,12.0159,1.17411,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972,3.14479,3.1448,8.69,0,0,0,0,0,0,0,1.09767,0.8454,1.79047,1.78603,-18.7273,2.47883,0.0917892,0.7845840000000001,0.152605,17.8318,0.3146,0.0465,0,9.675,rs0088,0.0,-0.6577956,0.0,-0.6577956,29.35397,3.107868,46.22871,2.654619,82.88306,2.583902,3.0434,2.060468,276.9376,16.4812,98.22081,2.696338,461.2367,20.93626,23.65241,1.880167,29.69104,4.508014,37.46552,1.847152,835.3575,32.08232,110.1927,5.432799,155.6309,8.598173,108.863,7.273057,14.86201,2.027828,0.0,0.9302635,308.0526,4.520299,0.0,0.0,97763071799328.73,1249194806.324756,1.7223558318922687e-15,0.0,36.55981163395748,5.219125872460151,51.651479306537254,6.534789179714224,98.25212224490143,6.629750236381188,0.0,3.186853485009238,5.660900882056212,4.362203863030222,2.4214753008574292,4.968430500708181,207.2906391421657,12.336347544825484,120.42902576374237,5.4664619706191795,343.51847989068835,15.592844649604473,25.328809020333058,3.250646349479155,21.425787873515365,3.253094256544651,26.93389027389214,1.3279140203365765,600.40332656401,23.05878818576606,79.17510941256798,3.9035476509922153,111.6052393220281,6.1658780833189315,78.05018510379375,5.214475488645755
rs0090,rs0090,rs0090,rs0090,0.02,0.143459,0.04,0.01,0.13,0.08,14.66,0.15,13.72,18.2,0.06,0.046154029000000006,0.03,0.23,-99.0,0.2,143.65431999999996,0.11,0.34,15.12,7.01,16.54,-99.0,16.29,0.229343,1.20411,0.05,14.75,16.16,0.3,0.36,18.21,0.32,0.03,2.09711,2.81352,1.12235,1.03646,8.43,-99.0,4661.25,-99.0,0.03,-17.95,1.92051,16.07,0.37,0.05,0.03,4707.7,0.04,0.27,0.03,14.74,17.4,1,1237650796218941636,0.999951,12.4954,536044942712137728,0.3926,0.26311,0.27986,0.052754,0,1,12.2757,170.865,587725074994036939,0.268316,134206777611780096,0.0008,536044942712137728,0.3998,1237650796218941636,0.0,8.53,0.0,0.16898801,7.7963,9.58567,0.18945262,8.37,-99.0,1.02906,ECO07075,1.19651,11.0,L,10795900000.0,0.0,0.0,6233560000.0,287.723,0.00763276,2.41292,0.0254,28.8595,1,0,6615960000.0,GBT,108116000.0,77452000.0,261.134,0.0,4.0,0.117963,-21.3076,0.0,102.897,11.6199,0,12.0159,1.25979,0.135322,4.0,10.7185,1606.0,10.1615,0.0,77.0027,11.972,4.337280000000002,4.3381,8.43,1,0,0,1,0,0,1000000,1.13733,1.0584,2.00524,1.8358,-18.0077,2.7037,0.119495,0.9874,0.190493,18.6105,0.3189,0.0754,0,9.615,rs0090,0.0,-0.6991669,0.0,-0.6991669,37.82762,3.75103,49.24287,2.815869,94.5984,2.908823,2.416807,2.439397,267.1745,5.923817,191.6181,3.75069,719.7449,10.12856,20.58591,2.003835,32.388290000000005,3.4098330000000003,21.080820000000006,1.208786,828.4517,10.37351,62.00242,3.555252,122.6887,5.192924,89.64238,4.907678,12.60146,1.731927,0.0,0.9887713,576.257,7.0049600000000005,0.0,0.0,795789.8090647004,38182889.471039526,0.0,0.0,44.532197672840226,4.600582513230824,47.66451447805363,4.301371879415095,97.26677710349504,4.826955768935742,0.0,0.0,0.0,0.0,2.152496123941123,7.082572498869314,213.279240916637,4.728846477074233,200.4026423445259,2.8201524012309718,571.6154044144675,8.044017985450399,19.03809782040167,3.532527412191033,24.902339897762747,2.6217135995944223,16.14554142781246,0.9257943685473197,634.3561790419891,7.943130742388319,47.46092869751109,2.721435093560601,93.72661453932848,3.967074278886546,68.46587202741601,3.7483214289911193
rs0092,rs0092,rs0092,rs0092,0.02,0.41107,0.03,0.01,0.28,0.08,13.4,0.15,12.78,18.85,0.06,4.690371099999999,0.02,0.52,0.15,0.2,143.76397,0.11,0.52,14.74,6.24,16.45,15.04,15.96,0.630789,1.80325,0.06,13.8,15.69,0.45,0.35,18.84,0.15,0.03,2.95454,3.77047,1.78208,1.56236,9.37,-99.0,6789.59,-99.0,0.02,-19.08,2.61917,15.51,0.36,0.05,0.08,6792.5,0.03,0.21,0.02,13.99,17.65,1,1237674460417163478,0.209149,11.6292,640760780035221504,0.4123,1.6262,1.702,0.8672,0,1,5.2585,15.1072,587728881409523918,0.447668,160383735806558208,0.4154,640760780035221504,0.3644,1237674460417163478,0.0,9.53,0.0,0.31257218,8.66336,9.16216,0.36577886,9.19,1.07434,1.01112,ECO07641,1.0522200000000002,1.0,L,1037600000.0,0.104139,0.0,0.0,104.5,0.00544096,6.5720199999999975,0.0062,3.50596,0,0,0.0,AO,156955000.0,0.0,186.253,-0.279587,1.0,0.0,-19.0357,0.0,0.0,11.2319,1,11.2279,1.0983,0.0,1.0,9.5305,6162.0,9.2965,0.0,0.0,0.0,0.302651,0.291582,9.39,1,1,0,?,0,0,1000000,1.53061,1.47934,2.55285,2.28721,-19.3218,3.30944,0.297009,1.31924,0.457109,19.2513,0.313,0.1092,0,9.575,rs0092,2897871.0,1292021.0,-671.4567,269.0237,16.06355,2.90939,41.35361,2.20545,58.279680000000006,2.128256,2.005232,1.98002,234.4948,10.66587,55.44976,2.0449490000000003,277.7375,11.45819,13.652729999999998,1.708234,20.086270000000006,3.354146,36.8734,1.888041,659.0569,20.76081,108.4512,5.5530610000000005,149.7509,6.288094,102.179,6.071312,12.21227,1.709286,5599.448,6171.393,166.3062,2.924551,0.0,0.0,412.15942576758493,45.05899632499105,352.36615852189084,33.63539815891881,37.19893957153448,9.011217104638659,70.64470848760104,6.69569040457402,96.21805196181555,6.407709728067581,0.0,0.0,13.620986658384652,15.961938407446494,0.0,0.0,205.57364088630626,9.350406615072178,84.9301855139057,3.503835001529146,242.25532714293325,9.994356422578464,15.45124172489971,3.4406425537586003,16.9696322735194,2.8337080110790103,31.033029282193432,1.5889945499731997,554.5442765984096,17.468580274399717,91.22446578928401,4.670995094755128,125.71583933684651,5.278853182444903,85.76025134051282,5.09573633610303
