name,name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rf0062,rf0062,0.01,0.67495,0.02,0.01,-99.0,0.05,-99.0,0.09,10.27,17.69,0.03,1.115894,0.02,-99.0,0.02,0.12,12.398937,0.06,0.06,11.5,33.66,14.4,12.13,13.66,1.0615,2.73717,-0.14,10.59,13.23,0.15,0.22,72.98,0.09,0.02,4.22837,5.33294,2.5527,2.16615,10.37,-99.0,5399.5,-99.0,0.02,-20.84,3.84174,12.88,0.22,0.03,0.03,5399.5,0.03,0.07,0.02,-99.0,15.79,1,1237666340797743218,0.8633559999999999,81.4534,443709048995473408,0.0959,1.7181,1.7735,0.63043,1,0,75.0241,75.0241,587731187819937914,0.187268,-999,0.4662,443709048995473408,0.0914,1237666340797743218,0.0,10.49,198.769,1.6895179,8.08569,10.109,1.6895179,10.29,-99.0,-99.0,notineco,-99.0,6.0,L,9179650000.0,0.00865134,0.0,0.0,455.276,0.051721400000000015,2.45301,0.0221,16.0793,0,0,0.0,AO,124383000.0,0.0,434.788,0.0939679,1.0,0.0,-20.8394,0.0,0.0,11.8439,1,11.7979,1.0,0.0,1.0,10.5655,49.0,10.3855,0.0,0.0,0.0,0.222885,0.16362100000000002,10.37,1,1,0,1,0,0,100000,2.07453,1.732,3.18737,3.05838,-21.4079,4.17122,0.374676,1.4875200000000002,0.619162,18.1379,0.1902,0.0878,0,10.555,rf0062,0.0,,0.0,,7.4595502021352305,17.538906376015955,61.354775156444546,15.135868085548385,117.0704978658044,19.684455473639094,5.998287141351868,11.045570894292302,165.44620563044253,22.366528982703787,33.298467368042665,8.083897328715157,87.07627552858129,12.9499435172186,15.169977129728782,5.020773175466943,27.471717685987052,4.654843524743637,69.17912176064668,6.255542923400817,473.17614810306566,41.75633111012219,207.16194560761602,18.626844250086688,134.5526220814,12.399438610871242,88.63315289117517,8.55757628952243,0.23415502442844935,3.6670423821315183,0.0,1.164688,15.14861,1.472143,0.0,0.0,0.0,0.0,1463.21,0.0,7.563928999999999,4.131977,0.0,0.0,2.498187,3.709266,0.0,0.0,0.0,0.0,0.0,0.0,11.06868,2.344175,1.65979,1.232456,4.7422580000000005,3.521303,0.0,0.0,11.8194,1.664036,25.95663,0.6225089,157.2446,2.498165,76.34303,1.830908,58.39934,2.447495,42.53609,1.935936
rf0064,rf0064,0.02,0.212416,0.04,0.01,0.39,0.08,15.99,0.15,-99.0,19.21,0.06,-0.5306116,0.14,1.64,0.7,0.21,12.621074,0.11,-99.0,-99.0,5.02,17.63,16.49,17.31,0.34268000000000004,1.41037,0.02,-99.0,17.15,0.9,0.37,11.9,-99.0,0.02,2.2962700000000003,3.06212,1.22858,1.09832,8.33,-99.0,5818.4,-99.0,0.05,-17.39,2.1762200000000003,17.01,0.38,0.05,0.04,5818.4,0.06,-99.0,0.03,15.92,18.57,1,1237656971301879998,0.608978,12.5993,443667542431524864,0.5734,1.4675,1.8205,0.12742,1,0,10.5294,65.4225,587731185672585397,0.758369,111123672659394560,0.1003,443667542431524864,0.6779999999999999,1237656971301879998,0.0,8.49,15.3039,0.13477823,7.71841,9.22513,0.16576702,8.23,-99.0,-99.0,notineco,-99.0,10.0,L,1199520000.0,0.046457,0.0,0.0,134.511,0.140175,4.47279,0.0071,10.4575,0,0,0.0,AO,33906500.0,0.0,107.882,-6.66356e-05,1.0,0.0,-17.7207,0.0,15.1546,10.8819,1,10.9019,1.0,0.0952446,2.0,9.2735,51.0,8.3315,0.0,0.0,0.0,2.03019,2.03019,8.33,1,?,0,1,0,0,1000000,1.19412,1.01616,1.99529,1.90405,-17.5858,2.70522,0.132874,0.934044,0.214993,19.4746,0.3226,0.1759,0,9.265,rf0064,0.0,,0.0,,10.138815174864854,1.5854811454426347,15.243351324389696,1.3516542854410716,27.486745279487373,1.5613852699156898,3.2156550519551077,0.9381830542726916,59.50686366424291,2.194926404999136,48.536126609427484,1.7791754886922941,153.01231333904872,4.939535555596547,5.776451376772668,0.7570632374356451,5.367145725770495,0.5536355021939946,3.7754481592994464,0.17465045678510854,170.18963007973474,3.0632401273032985,11.395650193263199,0.526301959976695,21.93673761648531,0.7032779664065848,14.259306616971307,0.5981739246967738,2.9549668298900755,0.6494516327457023,0.0,1.168417,169.0524,1.762778,0.0,0.0,2330000000.0,178000000000.0,0.0,0.0,14.28866,2.51543,21.29601,2.470059,36.31853,2.210559,4.051435,1.95463,0.0,0.0,0.0,0.0,71.45401,1.813061,61.73577,0.6033321999999999,176.3879,1.723807,7.4319320000000015,1.734617,7.015095,1.280265,4.807847,0.30486890000000005,196.4289,1.848446,14.14073,0.8966731,28.39269,1.156438,17.82475,0.9676892
rf0065,rf0065,0.01,0.399891,0.02,0.01,0.18,0.05,13.7,0.09,13.78,18.58,0.04,0.8514702,0.02,0.1,0.06,0.12,12.714973,0.07,0.3,14.55,13.97,16.38,14.91,15.92,0.6109289999999999,1.75775,-0.05,13.81,15.69,0.16,0.22,29.0,0.41,0.02,2.8611,3.64772,1.71428,1.50325,9.05,-99.0,4692.5,-99.0,0.02,-18.28,2.54436,15.48,0.22,0.03,0.04,4692.5,0.03,0.22,0.03,14.07,17.46,1,1237663785276670105,0.906313,33.87,443719494355937280,0.1245,0.43725,2.1728,0.3194,1,0,32.8594,34.5203,588015510348693596,0.16963499999999998,111123673431146496,0.2065,443719494355937280,0.1229,1237663785276670105,0.0,9.19,72.8913,0.15379347,7.6066,9.27546,0.15379347,8.87,-99.0,-99.0,notineco,-99.0,7.0,L,1346880000.0,0.0897278,0.0,0.0,0.0,0.0142003,7.9245800000000015,0.0043,4.2762400000000005,0,0,0.0,ALFALFA,106053000.0,0.0,208.792,0.0902911,1.0,0.0,-18.2752,0.0,0.0,11.1299,1,11.0699,1.0,0.0,1.0,9.4785,52.0,9.0675,0.0,0.0,0.0,0.22580300000000006,0.223163,9.05,1,1,0,1,0,0,100000,1.5473,1.46756,2.54165,2.2911200000000003,-18.4604,3.28548,0.307842,1.3022,0.4732020000000001,19.494,0.1922,0.1377,0,9.475,rf0065,0.0,,0.0,,5.543160902055415,3.1127246498459886,14.435692098600668,2.597333943200685,29.628311443123174,2.838684487057507,0.8752984613664792,1.8617545405655411,54.321836554705534,3.412453195987013,27.546338991636386,2.058424336156744,80.34990415205775,4.5171613587182025,6.4329093754522635,1.250922226785693,7.374753248193919,0.9230568527165844,6.2329922546372085,0.3298275121964212,155.3604525464578,4.512744110340325,18.767913118331435,0.9896267974193624,37.86929609572496,1.4221677040679708,25.249740346179284,1.3469170212708603,6.423991051429533,5.252045754522607,0.0,1.241966,62.02493000000001,1.477293,0.0,0.0,1.55e+30,1.82e+26,0.0,0.0,14.66685,7.847414,31.85847,6.709160000000002,48.78543,5.755801,0.0,0.0,16.48301,23.09868,0.0,0.0,71.7389,3.802466,34.29466,1.068577,97.98476,3.053078,9.198188,5.128785,10.96224,2.445774,8.254511,0.4672572,193.1446,3.179935,24.27797,1.374286,49.55097,1.990029,34.31062,2.964962
rf0068,rf0068,0.02,0.258821,0.03,0.01,4.8,0.06,15.55,0.11,-99.0,19.76,0.04,0.58835076,0.29,2.46,0.45,0.14,13.93738,0.08,-99.0,-99.0,8.43,17.84,17.17,17.49,0.410936,1.51009,-0.04,-99.0,17.32,0.37,0.25,19.02,-99.0,0.02,2.52118,3.3130300000000004,1.42203,1.2699200000000002,8.27,-99.0,5516.0,-99.0,0.04,-17.07,2.30194,16.96,0.26,0.03,0.05,5516.0,0.05,-99.0,0.02,16.41,18.81,1,1237663784740389227,0.368037,14.3518,443767323111745536,0.4444,1.0025,1.052,0.43857,1,0,17.0222,17.0222,588015509812347122,0.4173810000000001,111123674131595264,0.5613,443767323111745536,0.2658,1237663784740389227,0.0,8.45,44.9111,0.071497826,7.209339999999999,9.05635,0.081740656,8.17,-99.0,-99.0,notineco,-99.0,-999.0,L,813245000.0,0.109329,0.0,0.0,127.261,0.0290027,4.38841,0.0258,4.8441800000000015,0,0,0.0,GBT,95344800.0,0.0,164.667,-0.200877,1.0,0.0,-17.0659,0.0,0.0,10.8719,1,10.8659,1.0,0.0,1.0,9.1195,54.0,8.2795,0.0,0.0,0.0,1.51351,1.49585,8.27,1,1,0,1,0,0,100000,1.27516,1.18959,2.1936,2.00741,-17.2761,2.92585,0.17134100000000002,1.08978,0.27115100000000003,19.9956,0.2242,0.104,0,9.115,rf0068,0.0,,0.0,,0.11407302874855972,1.3130179124723784,1.913950793029124,1.200397616417021,2.786438150291052,1.2147201653456663,-0.7280781196096122,-0.942996179648654,11.73671223933806,1.988430002574734,6.268360693831072,1.2166852772748908,14.706601392554074,2.2469361628124647,0.6913010389669656,0.8133663076844797,0.8074717547859226,0.5739218277525857,1.0115019433556898,0.18151138004649706,33.56699700450685,2.5999433427891545,3.04974950763452,0.5460538141966726,6.772654460462487,0.7869232222009357,3.9934218874623535,0.6220742984786864,-0.20279444744316427,-0.5722370765597466,0.0,1.235557,13.529470000000002,0.7908334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.675133,3.975131,9.101763,6.045794,0.0,0.0,0.0,0.0,0.0,0.0,29.00032,4.787887,11.36386,1.295346,32.46818,3.70099,3.094026,2.819963,9.951307,5.345397,1.817817,0.4328949,57.85998000000001,4.920553,5.346519,1.27322,15.8428,2.62793,9.092729,2.039135
rf0071,rf0071,0.02,0.436943,0.03,0.01,0.02,0.07,11.1,0.13,10.95,15.99,0.05,0.58749431,0.02,0.04,0.02,0.17,14.703615,0.09,0.08,11.95,10.86,14.01,12.37,13.51,0.679056,1.91471,-0.13,11.46,13.23,0.95,0.3,23.52,0.34,0.06,2.94826,3.804030000000001,1.7126099999999995,1.4705,10.19,-99.0,5548.8,-99.0,0.03,-21.07,2.77048,13.03,0.31,0.04,0.04,5548.8,0.02,0.09,0.02,11.35,15.12,1,1237663784740716552,0.8676450000000001,41.2575,444851714273601536,0.9739,0.54943,0.57909,0.05038,1,0,97.9776,97.9776,588015509812674591,0.968402,111405023941885952,0.9148,444851714273601536,0.8959,1237663784740716552,0.0,10.33,94.3217,5.0388975999999985,8.86401,10.1174,6.0500908,9.99,-99.0,-99.0,notineco,-99.0,4.0,L,9386800000.0,0.0290595,0.0,1677770000.0,0.0,0.0274583,2.82789,0.0318,13.8536,1,0,9360170000.0,ALFALFA,148291000.0,155674000.0,184.712,0.11754,1.0,0.115988,-21.0842,0.0,17.6363,11.7029,1,11.8969,1.0,0.0386688,2.0,10.4465,55.0,10.1925,0.0,64.8986,11.6317,0.327889,0.327888,10.19,1,0,0,1,0,0,1000000,1.4216,1.1406,2.1997400000000003,2.17084,-21.5094,2.94897,0.227861,1.006,0.362463,16.3092,0.2676,0.0288,0,10.445,rf0071,0.0,,0.0,,32.092740221781355,16.010331351663098,115.15545255157112,15.54559077594814,203.642868713674,21.114165070893897,14.674731635649215,10.77477294409427,377.027326667692,31.69533549275897,37.95061834413705,8.914307164201311,92.66181036099373,11.241245896454632,15.832295894509507,6.5027514782050435,22.665838858258553,6.085297559764237,160.94859573977507,9.282799699887061,1078.298154269599,60.18136434193388,483.67222879309134,27.744730613975587,160.23852736917226,10.891008199764835,132.43205142089093,9.61776781447134,4.5798703077696645,5.7658073849035025,0.0,1.0095459999999998,42.78778,4.652421,0.0,0.0,188.0289,70.33718,1548.821,505.1736,2073.309,0.0,281.7264,27.14677,150.9749,17.96657,194.2403,53.82177,25.87971,15.28191,16.1679,17.761129999999994,356.5438,14.7815,37.83548,4.3619949999999985,108.1014,12.46284,21.786620000000006,10.39527,64.02319,47.06234,156.4854,4.276627,1001.161,18.23686,460.2513,12.57831,131.8518,10.08346,109.9217,9.02311
rf0072,rf0072,0.02,0.141562,0.02,0.01,0.36,0.06,14.82,0.1,-99.0,17.9,0.04,1.0056997,0.03,0.71,0.48,0.14,14.731433,0.07,-99.0,15.76,8.86,16.44,15.48,16.25,0.231119,1.23147,0.03,14.44,16.1,0.56,0.25,20.29,0.37,0.02,2.06911,2.79799,1.06876,0.979204,8.57,-99.0,5462.25,-99.0,0.02,-18.3,1.96035,16.01,0.26,0.03,0.03,5474.3,0.02,0.52,0.02,14.65,17.26,1,1237663785277587650,0.334455,22.3817,780349003693844480,0.4149,0.29027,0.57131,0.049388,1,0,17.737000000000005,25.4944,588015510349545638,0.5794060000000001,111405023983828992,0.596,780349003693844480,0.2205,1237663785277587650,0.0,8.69,51.8057,0.27537085,7.48638,9.626,0.32970509,8.51,-99.0,-99.0,notineco,-99.0,11.5,L,4532130000.0,0.110355,0.0,603815000.0,0.0,0.071254,10.6556,0.075,9.60468,1,0,3019080000.0,ALFALFA,158769000.0,206125000.0,91.8833,-0.048910900000000014,2.0,0.111846,-19.2043,0.0,21.3577,11.1269,0,11.2639,1.0,0.0246665,2.0,9.8895,56.0,9.0695,0.0,42.4822,11.2426,4.07325,4.07325,8.57,1,0,0,1,0,0,1000000,1.1571,0.997475,1.96674,1.86608,-18.3732,2.67572,0.114855,0.924494,0.187836,18.2251,0.2204,0.0389,0,9.635,rf0072,0.0,,0.0,,403.7620792879329,17.616787828671416,267.8368407751984,10.792176307888818,480.28005408880614,15.418828083802351,57.45353111130051,4.1511578433166525,968.5913308480278,23.33165832129177,1524.4924282863306,35.15287492943243,4747.757449773398,102.873529959349,102.11678182483936,3.204561155895527,36.37753402654719,1.8849910831057544,24.58170500104616,0.6823761552206706,2770.17120622536,36.18341287798025,73.96011797178593,2.0489734387990284,166.1873937778371,3.4523180580128767,118.85471796229223,2.6889593549960233,66.23753678840585,2.1949771332492483,0.0,1.015726,3331.847,24.394170000000006,0.0,0.0,-9999.0,0.0,-9999.0,0.0,248.685,31.56251,164.5409,21.80178,286.8177,38.03375,35.30520999999999,5.487344,2.884617,7.682253999999999,6.135721,6.250903,456.5172,51.38668,461.0061,50.03923,1317.16,142.9692,75.68999000000002,7.630924,25.37135,3.75947,18.03666,1.855486,1145.026,87.0703,53.04899,5.457312,112.9574,9.322586,75.652,6.825133
rf0073,rf0073,0.02,0.247734,0.02,0.01,0.07,0.06,13.75,0.1,13.83,18.17,0.04,1.0011835,0.03,0.08,0.11,0.14,14.767174,0.08,0.1,14.66,3.26,16.26,14.97,15.94,0.396177,1.50945,0.02,14.07,15.78,0.58,0.25,7.84,0.11,0.03,2.51352,3.32092,1.40024,1.2518,8.87,-99.0,5462.25,-99.0,0.02,-18.59,2.31686,15.64,0.26,0.03,0.04,5450.2,0.03,0.07,0.02,14.0,17.28,1,1237663785277587559,0.110841,8.1626,444874804017784832,0.4179,0.24292,0.56924,0.04917,1,0,3.4186,8.5849,588015510349545567,0.648692,111405024294207488,0.456,444874804017784832,0.122,1237663785277587559,0.0,9.03,28.3207,0.31859831,8.70402,9.41637,0.31859831,8.79,-99.0,-99.0,notineco,-99.0,-1.0,L,4492320000.0,0.109794,0.0,2885900000.0,0.0,0.110226,10.6556,0.02,9.60468,1,0,3851820000.0,ALFALFA,157374000.0,126106000.0,91.8833,-0.0505938,2.0,0.111846,-19.2043,0.0,21.3577,11.1269,1,11.2639,1.0,0.0246665,2.0,9.8895,56.0,9.0695,0.0,42.4822,11.2426,1.96245,1.93806,8.87,1,0,1,1,10000,0,1000000,1.25078,1.14655,2.15418,1.99196,-18.8304,2.89536,0.152361,1.05575,0.243155,18.4827,0.2239,0.257,0,9.525,rf0073,0.0,,0.0,,245.9441788035957,12.984497475688116,276.96432688813127,10.902423798399788,483.52578449221636,14.986447372877473,17.06529708646391,4.992730859498586,987.248792342075,22.74188864269249,941.6056327697321,21.11532134242009,2876.6009869603595,59.77054549162344,117.50973108255477,3.9719659289197544,64.38217957573319,3.060190868980911,123.61767521290024,1.9282241292876523,2823.531546098334,34.98657015264795,372.1972160009162,5.771937341163259,333.7793107009751,5.720064273961642,243.43097879117238,4.691970613693699,83.73519855967945,3.1628122511637904,0.0,1.023755,2223.948,16.15706,0.0,0.0,1610.211,97.46954,1027.083,80.06939,235.4677,16.93357,275.5746,14.65576,483.9865,23.23679,0.5585724,0.0,6.570759,10.52832,0.0,0.0,1038.761,34.9201,1029.797,39.02085,2942.277,111.4882,128.6422,8.854133000000003,73.65720999999998,5.730651,151.284,4.57782,3367.615,86.61378,444.953,13.46418,400.2533,13.33751,292.8271,9.987772
rf0076,rf0076,0.02,0.381044,0.03,0.01,0.66,0.06,15.56,0.12,-99.0,20.04,0.05,0.5121939,0.05,0.67,0.23,0.16,15.504031,0.09,-99.0,15.41,3.56,18.01,16.61,17.54,0.591745,1.77843,0.08,-99.0,17.32,0.45,0.29,8.82,-99.0,0.02,2.83346,3.656530000000001,1.64678,1.43608,8.49,-99.0,5611.2,-99.0,0.02,-17.06,2.60149,17.14,0.29,0.04,0.06,5611.2,0.08,0.49,0.02,15.56,19.07,1,1237663784741044448,0.468657,7.5427,445975965466650624,0.3974,1.1254,1.1305,0.98801,1,0,5.5208,12.0816,588015509813002402,0.456453,111686640627351552,0.2788,445975965466650624,0.4235,1237663784741044448,0.0,8.65,48.2792,0.07498239999999999,8.24874,8.57761,0.095208863,8.33,-99.0,-99.0,notineco,-99.0,-999.0,E,270075000.0,0.0904652,0.0,0.0,149.81,0.00483899,4.35264,0.0048,4.89994,0,0,0.0,AO,24621100.0,0.0,150.835,-0.00235428,1.0,0.0,-17.062,0.0,0.0,10.9149,1,10.8649,1.0,0.0,1.0,8.8305,59.0,8.4885,0.0,0.0,0.0,0.41012,0.408841,8.49,1,1,0,1,0,0,1000000,1.46004,1.29494,2.36332,2.21138,-17.3391,3.11466,0.250711,1.15399,0.391668,20.6728,0.2517,0.1658,0,8.825,rf0076,0.0,,0.0,,11.469951021531624,5.751299553058757,12.407562633747435,3.8543144876263415,26.75836367036984,4.740165159475904,1.3100414463432335,2.9906672459898807,44.093687469678,5.3639042741534855,21.07646268077627,3.1910749316890263,67.87011628541565,7.43758022866825,3.2140817390891745,1.9694007849489668,4.945768938821408,1.5171489845555552,5.831592455860027,0.5557847493610542,126.1079461632791,7.124031246233701,17.565457285575572,1.6672516140354818,30.76732163143181,2.3752454301366983,19.982805393379486,1.822659405283688,3.237334123644172,1.5879238752935951,0.0,1.013099,55.79663000000001,5.210104,0.0,0.0,64.3473,17.80184,85.45357,19.10753,12.93332,10.58495,12.71262,5.806239,26.644040000000004,5.581731,1.584365,22.2994,0.07913489,237.7812,0.0,0.0,51.33599,5.355201,26.90425,2.073198,76.86928,5.923424,4.277984,6.836996000000001,5.901331,3.349218,6.647744,0.8373645000000001,140.2386,7.845764999999999,19.55219,2.462837,35.51198,3.62392,22.18901,3.086082
rf0077,rf0077,0.02,0.292112,0.03,0.01,-99.0,0.07,14.67,0.13,14.19,18.37,0.05,-0.74954697,0.04,0.27,-99.0,0.18,15.676783,0.09,0.14,15.04,5.27,16.62,-99.0,16.24,0.451288,1.52372,0.0,14.78,16.03,0.86,0.31,10.94,0.51,0.03,2.47561,3.21445,1.40318,1.244,8.89,-99.0,5644.7,-99.0,0.03,-18.38,2.26256,15.92,0.32,0.04,0.03,5644.7,0.03,0.16,0.02,-99.0,17.58,1,1237663783130497174,0.594521,15.5104,444738739453847552,0.7894,0.31292,0.36073,0.193,1,0,11.7551,46.4501,588015508202455160,0.8650549999999999,111405022218027008,0.2175,444738739453847552,0.8046,1237663783130497174,0.0,9.05,45.3569,0.22972113,8.13234,8.84667,0.22972113,8.77,-99.0,-99.0,notineco,-99.0,1.0,L,501810000.0,0.0764073,0.0,0.0,103.972,0.027437,4.4650300000000005,0.0302,7.8937,0,0,0.0,GBT,34403200.0,0.0,92.7983,-0.122041,1.0,0.0,-18.3818,0.0,0.0,11.0659,1,11.0879,1.0,0.0,1.0,9.1695,60.0,8.9005,0.0,0.0,0.0,0.40243,0.402429,8.89,1,?,0,1,0,0,1000000,1.39109,1.25716,2.28058,2.10048,-18.4901,2.98997,0.23770500000000006,1.1272,0.36767,18.617,0.2764,0.0533,0,9.165,rf0077,0.0,,0.0,,23.844714679518557,8.015895954096129,56.66906175569129,6.55239987322274,104.80974039307767,7.502643528132495,0.011373628173278342,3.9791961475348105,203.12140166617516,9.577636467600843,84.7673788755336,4.963580346994574,270.7401612587196,11.643989167505502,23.763033025110182,2.617371807718585,17.768040128608014,1.792496224077357,31.895296144855582,0.970791424186132,580.9272087652607,13.012454104704306,95.97590295825924,2.903459155503913,109.38756480083677,3.2290875777501897,73.93718693319875,2.5346730972535183,12.953774279664307,1.8105648409507975,0.0,0.989424,192.6322,137.1123,0.0,0.0,147.0877,0.0,-9999.0,0.0,17.041610000000002,4.20066,54.35069,1.52311,94.18436,2.303303,0.0,0.0,1.979406,0.0,2.630234,0.0,204.3197,1.763532,91.93947,0.5626243000000001,262.6842,1.607498,23.73588,5.085711,20.39455,3.053178,36.35851,1.208649,670.7129,1.538882,106.9368,3.554849,124.0595,3.919139,84.94237,3.5230330000000003
rf0079,rf0079,0.02,0.372671,0.03,0.01,-99.0,0.07,17.07,0.13,-99.0,19.64,0.05,-0.67819545,0.03,2.38,0.65,0.18,15.747876000000002,0.1,-99.0,-99.0,4.46,17.39,15.94,16.94,0.559008,1.63614,0.0,14.41,16.66,0.92,0.33,9.97,0.12,0.06,2.73828,3.4652199999999995,1.66115,1.47481,8.57,-99.0,5320.23,-99.0,0.02,-17.4,2.36308,16.48,0.33,0.04,0.08,4925.8,0.05,-99.0,0.02,-99.0,18.53,1,1237663783130562777,0.0813212,11.0669,445919340617820160,0.7545,0.19409,0.30524,0.08469299999999999,1,0,11.9702,11.9702,588015508202520713,0.935295,111686639763324928,0.7628,445919340617820160,0.1495,1237663783130562777,0.0,8.77,0.0,0.042548095,8.21234,8.59411,0.062844496,8.47,-99.0,-99.0,notineco,-99.0,9.5,L,280532000.0,0.177707,0.0,0.0,80.8463,0.0164151,9.14386,0.0368,8.8124,0,0,0.0,GBT,23320600.0,0.0,55.7051,-0.134554,8.0,0.102025,-20.7708,13.3553,191.952,11.6909,0,11.7579,1.0,0.267467,9.0,10.3625,62.0,10.2045,12.2087,83.0185,12.8402,0.17168599999999998,0.170578,8.63,0,?,0,0,0,0,0,1.59208,1.60698,2.66985,2.31115,-17.4275,3.38892,0.352289,1.43005,0.529211,20.0964,0.2871,0.6273,0,8.885,rf0079,0.0,,0.0,,-4.833206142132941,-3.625983096362292,8.082552433329244,3.287221576183878,10.893218721490056,3.1889341205869206,-0.8710796760423034,-2.1497627067941685,21.16965344204245,3.9793830768099285,4.266561175392268,1.874264096272304,23.50141621794995,4.197816568442243,1.0309136122307463,1.7412961759457375,3.486628326040715,1.3043935474245878,3.7692744495989436,0.5075580242908077,60.54520884424139,5.276883545456301,11.365245428270027,1.5229285022167711,14.916783562746875,1.8214244989796995,12.059787009455992,1.6731971578942442,-0.9900811731284602,-1.3810996578816903,0.0,1.103422,21.15107,2.094294,0.0,0.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,7.956353999999998,6.472449,8.742146,5.048202,0.0,0.0,1.598833,11.91713,1.41888,9.338105,21.42319,3.64622,9.1611,1.164881,26.174570000000006,3.328231,1.14431,13.17747,2.481755,3.683386,4.165263,0.7726344,63.28496,4.230457,12.25077,2.272454,17.36917,2.413869,13.72102,2.740807
