name,name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rf0292,rf0292,0.02,0.5004460000000001,0.03,0.01,0.11,0.06,11.53,0.11,11.44,16.89,0.04,0.11001843,0.02,0.09,0.09,0.15,29.797464,0.08,0.06,12.41,9.58,14.53,12.7,13.98,0.764706,2.02105,0.06,11.63,13.68,0.81,0.26,26.59,0.26,0.03,3.16508,4.02911,1.90874,1.64448,10.15,-99.0,5828.59,-99.0,0.02,-20.72,2.88508,13.45,0.27,0.03,0.03,5882.7,0.02,0.03,0.02,11.63,15.7,1,1237663784210464777,0.296192,24.9249,453878156458223616,0.4239,0.7224,0.91415,0.22527,1,0,14.0504,27.964,588015509282422804,0.812924,113657202006294528,0.7843,453878156458223616,0.2302,1237663784210464777,0.0,10.27,57.0421,2.3233068,9.10695,9.52029,3.4246633,9.97,-99.0,-99.0,notineco,-99.0,12.0,L,2366780000.0,0.120585,0.0,0.0,0.0,0.060640699999999985,9.55796,0.0658,4.62648,0,0,0.0,ALFALFA,150007000.0,0.0,197.15,0.0930616,2.0,0.115943,-20.764,0.0,95.8899,11.6749,1,11.7629,1.0,0.111874,2.0,10.2555,198.0,10.1645,0.0,83.3534,12.0979,0.17737999999999998,0.176622,10.15,1,0,0,1,0,0,100000,1.60494,1.3823299999999998,2.5007,2.38584,-21.0888,3.2816,0.31105,1.20681,0.4865680000000001,17.4908,0.2289,0.0784,0,10.235,rf0292,0.0,-0.8069529999999999,0.0,-0.8069529999999999,3.218379,5.579985,86.12151,4.327458999999998,163.4461,4.758263,3.801762,4.392445,344.0962,6.2112300000000005,33.21546,4.219107,111.076,4.906311,38.09409,3.651184,32.25949,3.46403,148.9571,2.06137,1315.08,12.76419,449.2891,6.21756,263.8941,5.434076,183.001,4.916834,11.70221,3.834743,0.0,1.141204,109.5574,5.3899620000000015,0.0,0.0,23.16263,16.18346,1990000000000.0,33900000.0,5.492654,20.63131,81.83567,9.424923,187.8331,10.06828,0.0,0.0,7.887028,11.81268,0.09652122,2910.101,432.6628,13.85316,54.50258,3.722667,155.7217,10.63619,61.20762,9.30072,38.7956,6.812696000000001,186.1228,5.021363,1660.42,29.84122,547.42,14.76871,323.1575,9.626349,221.5181,10.39223
rf0294,rf0294,0.02,0.486942,0.02,0.01,0.06,0.06,11.27,0.1,11.26,16.39,0.04,-0.13032888,0.02,0.08,0.01,0.14,30.54934,0.07,0.09,12.08,14.32,14.08,12.48,13.54,0.7315729999999999,1.8983,-0.09,11.51,13.26,0.73,0.24,31.36,0.05,0.02,3.03412,3.80379,1.86739,1.62276,10.37,-99.0,5978.85,-99.0,0.02,-21.19,2.66798,13.05,0.25,0.03,0.03,5995.3,0.02,0.13,0.02,11.46,15.28,1,1237666407918927888,0.893416,75.8653,454939733944985600,0.7219,0.2197,0.5061399999999999,0.04477,1,0,91.4306,91.4306,587731512610914367,0.714619,113938701746176000,0.5241,454939733944985600,0.7421,1237666407918927888,0.0,10.47,117.201,1.6947853,8.746960000000001,9.92143,2.5919023,10.27,-99.0,-99.0,notineco,-99.0,5.0,L,2942980000.0,0.0488208,0.0,1192160000.0,0.0,0.0552576,14.5761,0.0395,9.10219,1,0,5960800000.0,ALFALFA,138493000.0,298605000.0,244.257,0.27297,2.0,0.147673,-22.5093,0.0,111.827,12.6619,0,12.8109,1.0,0.298189,4.0,11.0695,202.0,11.0265,0.0,93.448,12.3812,0.0722099,0.0721679,10.37,1,0,0,1,0,0,1000000,1.7594,1.67406,2.8005,2.50705,-21.3078,3.54815,0.4175,1.4586,0.632965,16.8218,0.2158,0.0243,0,10.495,rf0294,0.0,-0.7725264000000001,0.0,-0.7725264000000001,20.31142,7.051234,46.11559000000001,5.100361,77.04001,4.8759510000000015,-1.388949,4.936817,178.8814,5.302632,9.92427,4.29115,28.20126,4.450284,12.00006,3.86116,18.37031,3.735661,74.6393,1.762491,702.3237,8.576169,225.1293,5.316074,99.94872,4.509509,72.86525999999998,4.981783,0.7160109,5.484578,0.0,1.092517,25.45206,4.5248550000000005,0.0,0.0,684.0201,18758.48,0.0,0.0,56.63514,33.57407,120.1523,21.58812,182.7854,17.33028,0.0,0.0,0.9635822,0.0,0.0,0.0,329.9248,17.129479999999994,20.09036,5.046671,57.40104,14.41906,32.31094,12.563,22.50954,9.541166,124.3294,4.351941,1108.128,21.67314,365.6748,12.79983,147.3222,11.12289,110.2681,12.90729
rf0295,rf0295,0.02,0.63336,0.02,0.01,0.02,0.06,10.18,0.1,10.09,16.82,0.04,-0.10087834,0.05,0.02,0.43,0.14,30.551711,0.08,0.35,10.94,21.56,13.29,11.44,12.61,0.937891,2.16366,-0.14,10.39,12.25,0.94,0.25,52.51,0.29,0.02,3.5205800000000003,4.32905,2.29482,1.99029,10.93,-99.0,5978.85,-99.0,0.02,-22.11,2.97212,12.01,0.26,0.03,0.13,5962.4,0.02,0.04,0.02,10.35,14.77,1,1237666407918927886,1.0,54.7933,454936160532195328,0.7655,0.25936,0.4797300000000001,0.044524,1,0,63.8005,750.0,587731512610914392,0.859499,113938701721010176,0.05,454936160532195328,0.7642,1237666407918927886,0.0,10.99,0.0,1.6341018,9.03718,9.70323,2.2462867,10.83,-99.0,-99.0,notineco,-99.0,2.0,L,5924260000.0,0.179741,0.0,885401000.0,0.0,0.0385925,24.9666,0.0398,11.4033,1,0,3606640000.0,ALFALFA,171221000.0,345661000.0,126.138,-0.0753688,2.0,0.147673,-22.5093,0.0,111.827,12.6619,1,12.8109,1.0,0.298189,4.0,11.0695,202.0,11.0265,0.0,93.448,12.3812,0.0317326,0.057791099999999984,10.91,0,0,0,0,0,0,0,1.98043,2.04482,3.21965,2.76002,-22.2764,3.99924,0.5388850000000001,1.7781,0.805601,17.4263,0.2209,0.0206,0,10.945,rf0295,0.0,-0.7453755999999999,0.0,-0.7453755999999999,32.55346,7.590000999999999,8.025314999999999,6.560366,37.61379,6.7684,-5.765322,7.808227,77.01377,7.610053999999999,33.09858,8.387758,129.1738,9.045408,7.202822,7.789853999999999,50.68582,9.483153,80.07903,3.750505,292.5328,11.73512,241.5368,11.31238,170.4973,11.00238,121.8977,10.97089,-12.35091,10.45547,0.0,1.0541200000000002,131.7695,10.39549,0.0,0.0,1638.259,1618.567,0.0,0.0,35.01165,21.26458,0.4548061,1197.568,118.9926,35.56543,0.0,0.0,0.0,0.0,0.0,0.0,186.0199,33.965740000000004,92.79109,10.60327,265.1174,30.295070000000006,89.22449,31.40271,87.70007,33.99625,146.7699,12.29291,501.6885,34.082390000000004,431.6763,36.15563,252.1288,29.3482,180.1733,30.2947
rf0298,rf0298,0.01,0.383755,0.02,0.01,-99.0,0.05,13.78,0.09,14.14,18.52,0.03,0.83510454,0.03,0.36,0.1,0.12,31.196687,0.06,0.36,14.54,8.68,16.55,15.23,16.11,0.590607,1.74793,-0.05,14.12,15.88,0.29,0.21,18.1,0.14,0.02,2.77573,3.56932,1.6184,1.41155,9.15,-99.0,6064.9,-99.0,0.02,-18.64,2.54153,15.68,0.22,0.03,0.03,6064.9,0.09,0.18,0.02,-99.0,17.59,1,1237657071697657975,0.740842,18.5481,454978766607771648,0.2592,0.5636,0.6201399999999999,0.4881,1,0,15.716,69.523,587731513684918457,0.297362,113938702312407040,0.0766,454978766607771648,0.2941,1237657071697657975,0.0,9.29,88.0517,0.32332092,7.90292,9.37676,0.32332092,8.97,-99.0,-99.0,notineco,-99.0,7.0,L,1700730000.0,0.191003,0.0,0.0,0.0,0.0134683,5.81045,0.0061,3.71591,0,0,0.0,ALFALFA,159443000.0,0.0,169.03900000000004,-0.193663,1.0,0.0,-18.6402,0.0,0.0,11.1659,1,11.1369,1.0,0.0,1.0,9.5705,205.0,9.1505,0.0,0.0,0.0,0.29548,0.295329,9.15,1,1,0,1,0,0,1000000,1.4750299999999998,1.29911,2.35985,2.21071,-18.8802,3.09552,0.266735,1.15155,0.414299,18.8079,0.1875,0.2004,0,9.565,rf0298,-43100000000.0,55900000000.0,84659.11,82852.16,2.260657,3.364589,9.69225,2.455036,18.59354,2.178065,1.875664,2.147454,49.01477,2.198313,14.73191,1.892856,41.22464,2.155255,4.0366870000000015,1.802045,7.824289999999999,1.447257,11.02848,0.5043850000000001,165.1583,2.72614,33.26444,1.52134,45.09215,1.825781,35.38528,2.635992,-9.383835,6.369369,115744.5,17900000.0,40.54632,2.299199,0.0,0.0,91.39054,30.147990000000004,232.2515,40.47952,14.34875,9.162311,26.15569,8.147473,35.05816,7.184886,7.490499000000002,8.340446,0.0,0.0,1.252069,12.62417,84.44478000000002,6.983831,23.12095,2.002437,66.05986999999999,5.721247,7.054203,5.99524,16.49945,4.745849,17.17261,1.223089,247.828,9.702118,50.50767000000001,3.59732,68.84277,4.424755,53.27887,4.909538
rf0299,rf0299,0.01,0.283274,0.02,0.01,0.78,0.05,15.08,0.1,-99.0,19.05,0.04,1.2078261,0.03,0.2,0.6,0.13,31.200186,0.07,-99.0,15.27,6.91,17.3,15.87,16.95,0.45092,1.57392,-0.01,-99.0,16.76,0.26,0.23,15.3,-99.0,0.02,2.52608,3.31814,1.40307,1.23543,8.61,-99.0,5951.4,-99.0,0.02,-17.77,2.36599,16.58,0.24,0.03,0.03,5951.4,0.06,0.1,0.02,15.07,18.24,1,1237680099166781604,0.27181900000000003,14.7454,454974368561260544,0.212,0.8640100000000001,0.86998,0.55305,1,0,13.5821,16.5794,587731514221789411,0.263518,113938702320795648,0.2066,454974368561260544,0.1814,1237680099166781604,0.0,8.81,77.3182,0.18123572,7.637739999999999,9.43878,0.19053753,8.47,-99.0,-99.0,notineco,-99.0,7.0,L,1961790000.0,0.163064,0.0,0.0,0.0,0.00326793,6.95993,0.0032,4.5108,0,0,0.0,ALFALFA,153531000.0,0.0,175.84,-0.183676,1.0,0.0,-17.7671,0.0,0.0,10.9549,1,10.9689,1.0,0.0,1.0,9.4975,206.0,8.6215,0.0,0.0,0.0,1.00136,1.00163,8.61,1,1,0,1,0,0,1000000,1.29216,1.11574,2.12718,2.01497,-18.0355,2.84999,0.17563099999999998,1.01065,0.280714,19.4707,0.2031,0.0798,0,9.495,rf0299,0.0,-0.7738217,307872.5,458462.8,7.442617,3.820064,9.420955,2.757873,8.80003,2.312149,-2.790561,2.192427,28.48759,2.066929,13.48257,1.957452,38.9781,2.28403,2.4584,1.860623,3.926334,1.396252,4.813157,0.4356185,98.85044,2.226804,14.51759,1.313925,24.52624,1.5714780000000002,19.94417,6.095808,11.17988,27.96513,17300000.0,33000000000.0,38.59798,2.393852,0.0,0.0,61.43936,25.82156,48.30835,30.32907,12.64952,8.526499000000001,14.116129999999998,7.772002,10.20378,4.024541,0.0,0.0,4.390081,229.6937,0.0,0.0,34.22978,4.72175,17.57638,2.05084,50.21824,5.8595440000000005,3.578156,4.184699,7.435578,3.703642,6.317624,1.058277,119.817,7.692450999999998,18.58125,3.112578,31.640390000000004,3.5755449999999995,21.51933,5.28405
rf0300,rf0300,0.01,0.399708,0.02,0.01,0.23,0.05,13.41,0.09,13.29,18.56,0.04,0.055692716,0.03,0.26,0.09,0.13,31.32624,0.07,0.16,14.48,14.49,16.34,14.81,15.87,0.622528,1.85412,-0.09,13.51,15.61,0.21,0.22,28.77,0.31,0.02,2.96025,3.82453,1.72866,1.50584,9.19,-99.0,5989.5,-99.0,0.02,-18.86,2.7184,15.46,0.23,0.03,0.03,5989.5,0.02,0.18,0.02,13.51,17.45,1,1237663784211120284,0.516158,36.5728,455005979520559104,0.1779,0.86984,0.92562,0.63512,1,0,33.7388,41.2782,588015509283078293,0.230292,113938702777974784,0.125,455005979520559104,0.266,1237663784211120284,0.0,9.35,96.6876,0.38492169,7.45563,9.70377,0.45192512,9.07,-99.0,-99.0,notineco,-99.0,7.0,L,3611130000.0,0.077132,0.0,0.0,0.0,0.029181400000000007,16.3458,0.0146,6.17237,0,0,0.0,ALFALFA,172781000.0,0.0,235.887,-0.139976,1.0,0.0,-18.8565,0.0,0.0,11.1859,1,11.1859,1.0,0.0,1.0,9.8175,208.0,9.1925,0.0,0.0,0.0,0.544399,0.5380149999999999,9.19,1,1,0,1,0,0,100000,1.47522,1.31332,2.40319,2.25171,-19.2052,3.17968,0.245335,1.17331,0.385349,18.9823,0.1965,0.0377,0,9.815,rf0300,0.0,-0.8026146,-71430.94,61837.27,6.634631,3.115828,8.563838,2.308811,18.10521,2.022135,-1.044182,1.921633,27.59723,1.76984,9.103417,1.6786599999999998,27.10291,1.894104,4.624142,1.572001,6.261053,1.311841,7.815376,0.4484084,107.3709,2.161457,23.57298,1.352502,26.46866,1.5332370000000002,14.47683,4.049755,120.1551,86.93128,2895.777,26892.61,27.29082,2.097112,0.0,0.0,171.2431,52.05958,90.37751,70.06604,16.03306,10.31636,38.17995,9.448336,46.39345,8.628126,0.0,0.0,0.0,0.0,11.31655,10.11755,62.97628,6.243597,19.7792,2.1620060000000003,56.51199,6.177161,14.5688,9.588052,9.694872,4.024869,14.99844,1.206496,187.927,5.680693,44.11304000000001,3.548519,44.7702,4.250381,38.59474,6.266757
rf0302,rf0302,0.02,0.386158,0.03,0.01,-99.0,0.07,12.59,0.14,12.12,16.86,0.05,-0.8602163,0.04,0.24,0.29,0.18,31.677329,0.1,0.24,13.0,15.09,14.87,13.62,14.42,0.585838,1.71039,-0.17,12.64,14.14,0.77,0.33,42.39,0.44,0.04,2.72894,3.48556,1.60439,1.40471,9.85,-99.0,6047.7,-99.0,0.02,-20.37,2.46701,13.98,0.34,0.04,0.04,6047.7,0.04,0.1,0.02,-99.0,15.86,1,1237666406845644947,0.761942,37.7444,454889981043828736,0.8444,1.2362,1.4104,1.2062,1,0,41.4938,41.4938,587731511537696861,0.78935,113938700982812672,0.6607,454889981043828736,0.8863,1237666406845644947,0.0,9.97,88.9559,1.3135290000000002,8.397839999999999,10.1774,1.8449073,9.67,-99.0,-99.0,notineco,-99.0,3.0,L,10747100000.0,0.02887,0.0,0.0,203.592,0.0302252,2.73075,0.0154,16.6249,0,0,0.0,GBT,283628000.0,0.0,184.923,0.0203841,1.0,0.0,-20.3652,0.0,0.0,11.4849,1,11.6019,1.0,0.0,1.0,10.3385,210.0,9.8485,0.0,0.0,0.0,0.184492,0.184486,9.85,1,?,0,1,0,0,1000000,1.53943,1.38452,2.45357,2.26416,-20.5144,3.1783,0.307259,1.22139,0.470383,17.0906,0.2904,0.0229,0,10.335,rf0302,110000000.0,217000000.0,-7129.031,10577.5,1.367094,3.604059,6.43802,2.783043,7.85901,2.3725650000000003,0.3494282,2.575874,15.43731,2.153248,4.066961,2.129659,9.99387,2.192353,0.4473327,2.168577,2.175777,1.858829,10.63216,0.7289628,72.66447,2.49072,32.06906,2.198718,15.14346,2.199735,8.513817999999999,2.721331,4.471881,4.013403,554000000.0,150000000000.0,10.5996,2.698287,0.0,0.0,107.3502,88.15796999999998,12.56103,23.56888,5.315435,18.35938,27.77245,11.59229,43.66302,18.0554,0.0,0.0,0.0,0.0,0.0,0.0,57.72409,11.93771,15.12597,3.88018,43.21706,11.08623,31.27798,20.29606,6.944195,7.321994,20.28091,2.180451,132.8199,6.7936440000000005,59.64973000000001,6.41309,21.50089,5.781731,5.712841,9.872596
rf0303,rf0303,0.02,0.285707,0.02,0.01,0.44,0.06,-99.0,0.1,13.92,17.95,0.04,1.0137209,0.04,-99.0,0.43,0.14,31.749563,0.07,0.6,15.18,11.72,16.45,15.42,16.11,0.459949,1.60872,-0.08,14.2,15.91,0.29,0.24,23.63,0.19,0.02,2.47378,3.28709,1.32501,1.15077,8.89,-99.0,5993.8,-99.0,0.03,-18.62,2.42203,15.77,0.25,0.03,0.04,5993.8,0.06,0.51,0.02,14.38,17.4,1,1237678617431703846,0.539682,24.9465,455007079032186880,0.2485,0.5218,0.73774,0.047262,1,0,20.9734,31.6668,588015510357016714,0.295981,113938702840889344,0.2114,455007079032186880,0.2353,1237678617431703846,0.0,9.09,93.0064,0.73225378,7.35548,9.65635,0.7631718000000001,8.81,-99.0,-99.0,notineco,-99.0,7.5,L,3356770000.0,0.0646587,0.0,1195620000.0,0.0,0.00392029,4.10235,0.0104,5.48803,1,0,3195620000.0,ALFALFA,190333000.0,172511000.0,222.888,-0.024671,1.0,0.085288,-18.778,0.0,12.4072,11.0659,1,11.1319,1.0,0.0358661,2.0,9.7005,211.0,8.9045,0.0,53.4399,11.3241,1.61244,1.61244,8.89,1,0,0,1,0,0,1000000,1.14962,0.8610120000000001,1.8255,1.84743,-19.0623,2.52332,0.112806,0.788694,0.185123,18.3045,0.2134,0.0353,0,9.725,rf0303,0.0,-0.8041751,-10019.69,31684.35,2.062158,3.0589150000000003,12.46606,2.364395,25.01189,2.115176,-0.2521019,1.981745,49.99548,2.078825,18.1983,1.820415,54.75092,2.230388,1.655343,1.607591,4.772988,1.3072780000000002,8.306628,0.4382223,149.6422,2.462988,25.05471,1.321778,37.52779,1.620152,32.84478,5.322442,448.5136,1282.635,-47.41875,8176.089,55.35351,2.377102,0.0,0.0,95.174,45.79897,315.9541,63.69334,7.8323,13.82252,39.78607,10.62849,50.15901,8.021460000000001,0.0,0.0,3.266406,7.909876,8.687745,6.400879,93.21651,8.061936,34.32561,3.341121,98.07319,9.54606,8.331764,9.788363,10.70471,4.610638,12.87332,1.130678,235.9503,11.21421,37.86271,3.3255230000000005,58.3636,4.2757809999999985,46.45842,6.36605
rf0305,rf0305,0.02,0.210373,0.03,0.01,0.54,0.06,-99.0,0.12,-99.0,18.11,0.04,0.80070478,0.04,-99.0,0.47,0.16,32.200978000000006,0.08,-99.0,15.42,10.24,16.41,15.42,16.05,0.331251,1.34183,-0.06,14.8,15.82,0.83,0.28,22.33,0.46,0.02,2.31129,3.04081,1.30071,1.17983,8.87,-99.0,6165.4,-99.0,0.03,-18.76,2.07135,15.79,0.29,0.04,0.03,6165.4,0.02,0.16,0.04,14.98,17.34,1,1237657071698116685,0.280341,39.1081,1209375153775994880,0.4919,0.4556,0.5392399999999999,0.42875,1,0,17.3514,40.3022,587731513685377094,0.838118,302531490091106304,0.8285,1209375153775994880,0.3393,1237657071698116685,0.0,9.03,0.0,0.30144483,7.5110800000000015,9.28958,0.30144483,8.77,-99.0,-99.0,notineco,-99.0,9.0,L,1391400000.0,0.172586,0.0,0.0,0.0,0.0250475,6.39363,0.0283,5.62071,0,0,0.0,ALFALFA,109847000.0,0.0,55.7144,0.0007620869999999999,1.0,0.0,-18.7597,0.0,0.0,11.0539,1,11.1619,1.0,0.0,1.0,9.4315,213.0,8.8835,0.0,0.0,0.0,1.5236299999999998,1.52516,8.87,0,?,0,0,0,0,0,1.23372,1.19402,2.16074,1.9356,-18.858,2.86262,0.170197,1.09721,0.267,18.4611,0.2456,0.019,0,9.425,rf0305,0.0,-0.7997069,0.0,-0.7997069,-0.3221301,2.805075,6.363667,2.021353,21.506120000000006,4.104229,-0.6147001,1.733974,17.07953,1.448523,7.917339,1.395201,17.5594,1.513835,4.9294970000000005,1.574289,3.094753,1.12365,3.4066019999999995,0.33329190000000003,55.15521999999999,1.462377,10.2751,1.005284,14.02946,1.146492,12.62762,1.559235,2.901052,1.748317,0.0,1.130956,16.62206,1.544104,0.0,0.0,0.0,0.0,150.8891,7775.9659999999985,0.7030036,44.56723,10.49112,5.106573,33.72952,1252.839,0.0,0.0,0.0,0.0,0.0,0.0,23.12196,3.570107,8.619883999999999,1.20618,24.62824,3.446229,6.2127360000000005,3.723747,4.184851,2.764936,4.479348,0.6178706,66.75426,5.39397,13.17455,1.817267,16.9837,2.592706,15.56989,3.4318150000000003
rf0306,rf0306,0.02,0.23982,0.03,0.01,0.22,0.06,14.17,0.11,14.29,18.56,0.04,0.87655458,0.03,0.38,0.15,0.15,32.487459,0.08,0.25,15.25,6.89,16.8,15.51,16.48,0.386543,1.4976200000000002,-0.05,14.89,16.31,0.33,0.26,15.28,0.54,0.02,2.45515,3.25628,1.34407,1.19735,8.73,-99.0,6157.8,-99.0,0.02,-18.32,2.29875,16.18,0.27,0.03,0.03,6157.8,0.02,0.32,0.02,14.64,17.78,1,1237660027202306171,0.08644400000000001,15.4888,455031268287997952,0.3199,0.45504,0.99294,0.34987,1,0,4.0229,17.3205,588015510357344378,0.325836,113938703197405184,0.2892,455031268287997952,0.6408,1237660027202306171,0.0,8.91,80.476,0.28462625,7.7316699999999985,9.3787,0.29998233,8.65,-99.0,-99.0,notineco,-99.0,5.0,L,1708320000.0,0.151581,0.0,0.0,0.0,0.00224497,20.0129,0.0037,3.59058,0,0,0.0,ALFALFA,177436000.0,0.0,139.375,0.056277199999999986,1.0,0.0,-18.3173,0.0,0.0,11.0049,1,11.0759,1.0,0.0,1.0,9.4805,215.0,8.7465,0.0,0.0,0.0,2.18217,2.18166,8.73,1,1,0,1,0,0,1000000,1.23651,1.08836,2.09246,1.97023,-18.5639,2.82618,0.14386,0.999809,0.232409,18.9843,0.231,0.0343,0,9.465,rf0306,-269899.3,481076.5,272.6884,343.1977,5.616773,4.264749,11.81654,2.9841330000000004,25.5859,2.773044,-3.063418,2.604927,56.16036999999999,2.658404,30.33299,2.5184490000000004,89.45618,3.107948,9.400049,2.187839,9.86249,1.6754240000000002,6.4288680000000005,0.5181717,193.3786,3.074211,19.39095,1.562924,39.03519,1.962751,21.38929,2.527099,4.37182,2.455422,-4605859.0,6671584.0,88.90677,3.188516,0.0,0.0,2667.631,8136.866,53.64533,24.53338,23.3936,13.90864,8.801853999999997,5.2174190000000005,24.57017,4.916747,0.0,0.0,0.0,0.0,0.0,0.0,58.75998000000001,5.202899,35.0947,1.736625,100.2706,4.961785,13.601120000000002,4.967683999999998,10.24808,2.942173,7.323894,0.8187791999999999,208.3145,4.856836,21.54086,2.4081740000000003,46.30159,3.696395,24.96173,4.618412
rf0309,rf0309,0.02,0.749842,0.03,0.01,-99.0,0.07,-99.0,0.12,11.32,18.83,0.05,-0.65519166,0.22,-99.0,-99.0,0.16,32.776729,0.09,0.12,12.47,14.71,15.44,-99.0,14.63,1.15953,2.84593,-0.22,11.57,14.2,0.18,0.29,33.89,0.06,0.02,4.44406,5.4785900000000005,2.75766,2.34797,10.29,-99.0,5996.36,-99.0,0.02,-20.11,3.88046,12.3,0.3,0.04,0.04,5967.1,0.15,0.04,0.03,-99.0,17.12,1,1237663783137968292,0.704306,33.8204,454872663735691264,0.1982,0.063055,0.15170999999999998,0.011236,1,0,30.9177,167.07299999999995,588015508209991729,0.257,113938700739543040,0.2654,454872663735691264,0.1919,1237663783137968292,0.0,10.39,193.096,0.33555045,8.737260000000001,8.83581,0.33555045,10.13,-99.0,-99.0,notineco,-99.0,5.0,L,1434040000.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0042,0.0,0,1,0.0,GBT,0.0,0.0,0.0,0.0,3.0,0.132718,-21.7952,0.0,55.3003,12.3909,0,12.3209,1.0,0.08244069999999999,3.0,10.8715,216.0,10.8565,0.0,107.541,12.5376,0.0498548,0.039191,10.33,1,0,0,1,0,0,1000000,2.49812,2.25561,3.84352,3.49462,-20.362,4.84001,0.573734,1.91913,0.910217,19.8289,0.2555,0.1125,0,10.305,rf0309,0.0,-0.8697418,0.0,-0.8697418,3.16354,3.599799,5.919384,2.558377,18.07063,2.32765,-2.323933,2.47215,42.86693,2.35283,7.711905000000002,2.28572,31.00681,2.423111,7.27355,2.458774,21.69842,2.42395,51.92823,1.066108,225.4027,3.534762,156.6275,3.215626,70.33128,2.816417,45.82947,3.182485,8.357338,4.893732,0.0,1.230001,33.57143,3.067984,0.0,0.0,0.0,0.0,1.41e+25,2.94e+20,10.34343,7.8118940000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.82082,3.721002,2.67046,1.488958,7.629886999999999,4.2541660000000014,9.569853,5.696259,27.4972,3.294692,51.48375,1.28379,220.6815,4.826285,151.4228,3.775852,77.42758,3.905331,57.2258,4.466083
