name,name,name.1,name.1.1,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rf0432,rf0432,rf0432,rf0432,0.04,0.325916,0.06,0.02,-99.0,0.14,13.49,0.25,13.02,17.49,0.1,0.17362983,0.02,0.11,0.41,0.34,338.65314,0.18,0.21,13.96,15.61,15.68,14.0,15.28,0.501745,1.58274,-0.08,12.83,15.05,0.44,0.6,38.05,0.33,0.02,2.53644,3.26969,1.45545,1.27962,9.33,-99.0,4860.3,17.57,0.02,-19.11,2.31598,14.82,0.61,0.08,0.03,4860.3,0.29,0.4,0.02,-99.0,16.77,1,1237663479261102332,0.7125630000000001,64.8822,423511574007801856,0.4844,1.0621,1.6776,0.44426,1,0,57.725,58.7798,587734304880132306,0.4580550000000001,106058546365333504,0.9283,423511574007801856,0.3973,1237663479261102332,0.0,9.47,75.9074,0.41100761,7.91597,10.0036,0.48715757,9.15,-99.0,-99.0,notineco,-99.0,7.0,L,7201880000.0,0.0266022,0.0,0.0,0.0,0.03824280000000002,3.689130000000002,0.039,11.595,0,0,0.0,ALFALFA,136528000.0,0.0,209.815,0.0170252,1.0,0.0,-19.1067,0.0,0.0,11.2439,1,11.2419,1.0,0.0,1.0,10.0845,318.0,9.3495,0.0,0.0,0.0,0.194345,0.194345,9.33,1,1,0,1,0,0,1000000,1.49365,1.34986,2.4002,2.20921,-19.1927,3.11576,0.286964,1.19351,0.44331,0.0,0.5276,0.0,0,10.085,rf0432,0.0,,0.0,,3.8744451321965774,4.671531912730167,8.65330007364477,4.0504500608385055,19.486603336880737,5.42309754841513,-2.1772237639692285,-3.0713194058190934,26.39994782814978,5.252384873236728,6.631856485678909,2.706635504688838,23.383833380560244,4.6303577420722135,2.397572133977288,2.2500711253510164,6.52030754648551,1.6794302824228582,4.965389467199422,0.6587456999574672,75.50385078850839,6.957369335045179,14.963330259439553,1.9739536470273882,21.445937077860773,2.4457467506630857,16.61981488215315,2.6047884723643433,-10.127242806597671,-6.42625533585592,0.0,1.191372,25.77423,3.13306,0.0,0.0,0.0,0.0,0.0,0.0,14.24933,10.67999,10.67661,4.93499,18.55505,69.86655999999999,0.0,0.0,6.202829,5.095927,4.4855730000000005,5.4405790000000005,25.27015,3.732,11.31522,1.712247,32.32921,4.892134,3.2534650000000003,7.084701,7.402005,40.76234,4.880247,0.6879295,73.14662,4.096301,14.35367,2.0233220000000003,22.77555,3.078127,16.726760000000002,3.466007
rf0433,rf0433,rf0433,rf0433,0.03,0.296705,0.04,0.02,-99.0,0.1,-99.0,0.18,13.35,17.45,0.07,-1.0251982,0.08,-99.0,-99.0,0.24,339.34698,0.13,0.43,13.37,20.44,15.45,-99.0,15.03,0.465738,1.56978,-0.1,13.11,14.76,0.81,0.43,47.17,0.67,0.08,2.63794,3.42925,1.5339,1.36487,9.27,-99.0,5021.7,17.6,0.06,-19.38,2.36108,14.53,0.44,0.06,0.11,5021.7,0.12,0.76,0.07,-99.0,16.38,1,1237656906346004623,0.132599,75.0894,758891758510696448,0.4131,1.2306,1.7333,1.0823,1,0,16.6505,75.8431,587731185121099932,0.797659,189938336427671552,0.6973,758891758510696448,0.211,1237656906346004623,0.0,9.49,56.0294,0.52455196,7.54275,9.78796,0.63078947,9.13,-99.0,-99.0,notineco,-99.0,8.0,L,4383610000.0,0.0191601,0.0,0.0,147.374,0.126168,1.56037,0.0292,23.5577,0,0,0.0,GBT,83089200.0,0.0,130.829,0.0728929,1.0,0.0,-19.3785,0.0,0.0,11.2199,1,11.3049,1.0,0.0,1.0,9.9025,319.0,9.2895,0.0,0.0,0.0,1.04623,1.02494,9.27,0,?,0,0,0,0,0,1.3266,1.28755,2.29515,2.0582700000000003,-19.6248,3.02681,0.203964,1.17251,0.319004,0.0,0.3789,0.0,0,9.895,rf0433,0.0,,0.0,,-1.0705416138271082,-2.1194678022112594,4.509311410636191,1.9560167212472472,9.246317827710065,2.2474657956455744,1.4716707383146794,1.4682856320772604,20.233100498419283,3.020882266087845,4.506386874338894,1.4416223526367544,10.686064855734026,1.9670319802594116,3.3247259082094924,1.460344111412555,3.236189598472565,1.1720154628354476,4.422752971934033,0.510605792079455,57.86666742547914,4.130434843218029,13.384350036457276,1.5386703911202748,15.912847326894417,1.9008645714241497,10.18326302403502,1.4650567760808026,4.40965273414309,1.4486523467347858,0.0,1.157802,18.17203,2.775868,0.0,0.0,0.0,0.0,0.0,0.0,37.91986,0.0,27.42114,9.914364,24.47171,8.259573,6.015798,9.650487,7.766361999999999,5.976676,3.680013,5.614187,37.01547,4.442165,7.984288,1.538844,22.81225,4.3966980000000015,6.129853,4.76282,7.714066000000001,4.041587,6.839469,0.8888812,83.70277,4.580561,20.11609,2.6143560000000003,21.55173,3.007205,16.385189999999998,3.53986
rf0434,rf0434,rf0434,rf0434,0.03,0.278345,0.05,0.02,0.24,0.12,13.75,0.22,13.99,18.26,0.08,-1.1535661,0.02,0.3,0.39,0.29,340.20118,0.16,0.21,14.35,12.68,16.22,14.64,15.84,0.436457,1.52474,0.01,13.56,15.62,0.21,0.52,29.59,0.34,0.02,2.52849,3.2982400000000003,1.4402,1.28209,8.95,-99.0,5027.1,-99.0,0.02,-18.6,2.29449,15.48,0.53,0.07,0.04,5027.1,0.04,0.23,0.02,14.05,17.25,1,1237660024495079512,0.53077,37.4807,424466225012172800,0.1931,1.6785,1.8265,1.0835,1,0,35.0979,104.165,587734303270174949,0.211331,106340027318927360,0.1547,424466225012172800,0.2001,1237660024495079512,0.0,9.13,72.2142,0.27977199,7.64786,9.68993,0.27977199,8.81,-99.0,-99.0,notineco,-99.0,8.0,L,3497880000.0,0.0448441,0.0,0.0,205.2,0.00345224,4.32913,0.0033,8.905289999999997,0,0,0.0,GBT,145264000.0,0.0,191.48,-0.0759609,1.0,0.0,-18.6011,0.0,0.0,11.0909,1,11.1269,1.0,0.0,1.0,9.7615,320.0,8.9685,0.0,0.0,0.0,0.7991699999999999,0.7973859999999999,8.95,1,1,0,1,0,0,1000000,1.32458,1.23603,2.24573,2.04586,-18.7843,2.96701,0.201231,1.12239,0.314873,18.6879,0.4591,0.0661,0,9.755,rf0434,0.0,,0.0,,0.5444331693458531,10.473443232081982,42.536472029651385,8.8605742393665,54.41046981556301,8.307573686273315,1.6954035152719986,5.091142356169865,103.40020625564165,9.91334275150416,75.47596192824946,7.49852874504602,242.27692634853145,20.086232226026357,13.463412034194342,3.4018645862000465,6.429318728206138,2.2182227983059866,9.96567648662551,0.8418938657603624,295.72458989113517,13.20229370450305,29.99530843947894,2.5257954543318117,43.14058727832601,3.0126130748921405,29.378726797936807,2.635252006011899,5.740753092787463,2.480899801193435,0.0,1.140706,177.7094,4.667927,0.0,0.0,0.0,0.0,0.0,0.0,10.03644,10.43806,22.04246,7.843411,31.95466,6.252054,0.0,0.0,11.36569,19.11421,5.597086,6.5753330000000005,77.22253,7.2020649999999975,64.69534,2.035352,184.8438,5.815293,14.44528,5.007579,6.147193,3.914746,10.34202,1.364997,265.7527,5.555898,30.41771,4.014697,41.28228,3.73977,28.45791,3.363669
rf0435,rf0435,rf0435,rf0435,0.04,0.65937,0.06,0.02,0.13,0.13,9.45,0.25,9.46,16.4,0.1,-0.16204087,0.02,0.06,0.03,0.33,341.10185,0.18,0.04,10.54,16.23,13.09,10.99,12.34,0.990313,2.32138,-0.08,9.81,11.93,0.66,0.59,70.67,0.01,0.02,3.69455,4.6306400000000005,2.36348,2.03254,10.97,-99.0,5040.8,-99.0,0.02,-22.12,3.25747,11.62,0.61,0.08,0.03,5040.8,0.02,0.02,0.02,9.72,14.53,1,1237663543150837809,0.9089,43.9924,760034707374106624,0.6724,0.84388,1.1886,0.15014,1,0,41.717,41.717,587731186195628090,0.6547729999999999,190221482406707200,0.7032,760034707374106624,0.6525,1237663543150837809,0.0,11.03,219.507,3.9241987,9.93952,10.2148,7.1003233,10.87,-99.0,-99.0,notineco,-99.0,5.0,E,11711900000.0,0.0149351,0.0,0.0,0.0,0.0184122,3.61112,0.0276,11.8881,0,0,0.0,ALFALFA,195810000.0,0.0,373.615,0.0250575,1.0,0.0,-22.1205,0.0,0.0,12.5729,1,12.5009,1.0,0.0,1.0,11.0425,321.0,10.9785,0.0,0.0,0.0,0.041264,0.0413169,10.97,1,0,0,1,0,0,1020000,2.00891,1.86868,3.11521,2.89508,-22.3785,4.00138,0.4950890000000001,1.60139,0.762379,17.1486,0.5238,0.0676,0,11.035,rf0435,0.0,,0.0,,-74.38186010860845,-74.29614852591276,210.45065061965354,86.87712335911186,418.51771387736204,119.08803175371322,-114.89004018674679,-88.86185133831488,954.192116296088,205.65348548600795,346.69092280491395,100.9145041021038,789.9169629912927,171.31668663007363,74.49557285118651,46.62025372838336,272.6866979055141,69.00698992307167,542.0187164122407,79.43412178317844,2728.9894526068124,388.2564359409047,1620.9987969170145,236.25374506980395,316.35993713944833,69.44889785963801,171.8440879104694,59.42332664444768,-154.14240491281194,-51.05880069718828,0.0,1.027655,119.0515,12.46765,0.0,0.0,1878.203,1176.757,29516.17,786841.1,0.0,0.0,0.0,0.0,91.20747,26.57504,0.0,0.0,0.0,0.0,0.0,0.0,550.7487,108.8816,179.2301,18.77025,512.0861,53.62928,176.622,45.98859,170.3291,62.85892,277.9225,18.61461,1334.3270000000002,56.33436999999999,817.4191,54.74886,95.95337,32.54308,48.33733,38.33787
rf0439,rf0439,rf0439,rf0439,0.06,0.127699,0.09,0.04,3.6,0.21,15.38,0.37,-99.0,18.89,0.15,0.32113077,0.03,0.24,0.2,0.51,341.91438,0.27,-99.0,-99.0,4.07,17.36,16.23,17.08,0.212023,1.2015,-0.06,-99.0,16.96,0.35,0.9,8.78,-99.0,0.03,1.88804,2.6055900000000003,0.898565,0.814241,8.15,-99.0,4904.6,-99.0,0.03,-17.42,1.91904,16.82,0.93,0.12,0.03,4904.6,0.04,-99.0,0.02,12.71,18.14,1,1237663543688102078,0.670244,8.5047,425751828999727104,0.2749,0.51861,0.6137600000000001,0.28003,1,0,8.5109,8.5109,587731186732892361,0.386691,106621509027495936,0.4295,425751828999727104,0.2156,1237663543688102078,0.0,8.25,35.2075,0.22830577,7.78131,9.20155,0.22830577,8.11,-99.0,-99.0,notineco,-99.0,7.0,L,1136110000.0,0.028445,0.0,0.0,154.481,0.0433954,3.82229,0.0143,8.741389999999999,0,0,0.0,AO,53498600.0,0.0,151.634,0.212517,1.0,0.0,-17.416,0.0,0.0,10.8649,1,10.9069,1.0,0.0,1.0,9.2355,325.0,8.1615,0.0,0.0,0.0,5.09274,5.09273,8.15,1,1,0,1,0,0,1000000,0.999994,0.704597,1.61008,1.66376,-17.582,2.2738400000000003,0.0550442,0.665129,0.0945129,19.2069,0.7962,0.0693,0,9.235,rf0439,0.0,,0.0,,31.051351679058385,7.389572987497441,42.67090095552725,5.969612027725178,81.74334930381525,7.241780363217638,3.897311474238488,4.04326899474151,158.1386480227186,9.38230143533784,123.3522634520146,7.457850851974423,390.87117103874647,20.292113180856873,11.13563688932955,2.7245934967105128,10.929006861227634,1.9897915809768263,5.362218741351236,0.5799846826341339,452.2765333449751,12.920544895960386,16.15022674260724,1.7454943115988342,42.615198018661616,2.3156506620147077,33.46077667491395,2.4603251089999096,13.410608239385898,3.846338050362915,0.0,1.080385,317.2201,5.420346,0.0,0.0,0.0,0.0,1307.641,0.0,21.67228,6.124503,42.11065,5.785139,65.44306,5.604742,0.0,0.0,0.0,0.0,4.159537,44.0077,128.8212,5.049999,105.2932,2.435286,300.8378,6.957960000000001,11.37609,4.850502,12.71852,3.130025,5.358477,0.8291179,420.3827,6.69755,15.760229999999998,2.438582,43.15216,3.3946690000000004,33.91665,3.883442
rf0441,rf0441,rf0441,rf0441,0.06,0.196758,0.1,0.04,0.16,0.23,14.89,0.43,-99.0,19.66,0.17,0.17471482,0.06,0.63,0.26,0.58,342.39483,0.31,-99.0,15.33,8.02,17.44,16.15,17.03,0.311127,1.30537,0.01,-99.0,16.83,0.33,1.03,18.47,-99.0,0.02,2.28817,3.01559,1.2939200000000002,1.17955,8.37,-99.0,5163.3,-99.0,0.02,-17.61,2.0328,16.57,1.06,0.13,0.06,5163.3,0.08,0.18,0.02,15.7,18.42,1,1237663479262740849,0.259194,16.1719,425761449726470144,0.3323,0.6461399999999999,0.86949,0.49649,1,0,10.0035,21.4271,587734304881770669,0.319328,190501188712529920,0.2289,425761449726470144,0.6698,1237663479262740849,0.0,8.53,37.3311,0.098866668,7.43027,9.3116,0.098866668,8.29,-99.0,-99.0,notineco,-99.0,5.0,L,1463780000.0,0.125153,0.0,0.0,0.0,0.0103737,9.98411,0.0107,4.59532,0,0,0.0,ALFALFA,115562000.0,0.0,150.894,0.0170551,1.0,0.0,-17.6134,0.0,0.0,10.8889,1,10.9379,1.0,0.0,1.0,9.3565,327.0,8.3805,0.0,0.0,0.0,2.2863,2.27216,8.37,1,1,0,1,0,0,100000,1.19867,1.19045,2.14071,1.89813,-17.6921,2.84018,0.157825,1.09987,0.2484,20.2517,0.9104,0.3747,0,9.355,rf0441,0.0,,0.0,,18.6253283492905,9.588122891026437,22.047991191592146,7.0883325146918805,34.30429053551589,6.953465633568102,-3.3275276942665384,-4.927797640254205,72.37799699413918,8.757122379718567,57.27224352762552,6.9391115621993285,179.78583034296588,18.537487776143145,6.224488645461007,2.8787368446769546,8.377717307022943,1.9342742306055667,4.733478554580649,0.6162379744127445,207.001071403238,11.473663327247074,14.240624191359586,1.8499520289193825,27.644835232635824,2.9393853489045387,18.14721224714433,2.103490749791816,0.7100403377051312,2.2396013129225985,0.0,1.136876,123.5656,3.550679,0.0,0.0,0.0,0.0,0.0,0.0,15.71999,8.923366,10.43679,4.606589,18.69767,4.487232,0.0,0.0,4.475032,5.42566,1.2110459999999998,11.62426,45.53167,6.531398,41.53931,3.713371,118.6837,10.60963,5.345781,4.136539,11.28669,3.744147,4.91597,1.064135,176.6301,14.523829999999998,14.45873,3.129808,26.23701,4.037132,18.08338,3.3322230000000004
rf0444,rf0444,rf0444,rf0444,0.06,0.7412569999999999,0.09,0.04,0.03,0.2,8.9,0.37,8.72,17.84,0.14,1.0925383,0.04,0.02,0.01,0.5,343.09445,0.27,0.02,9.77,30.38,12.53,10.44,11.64,1.08532,2.39249,-0.15,9.01,11.16,0.68,0.89,130.7,0.04,0.02,3.90926,4.8223400000000005,2.60209,2.25802,11.31,-99.0,5113.59,-99.0,0.02,-22.94,3.3055800000000004,10.83,0.91,0.12,0.03,5104.9,0.05,0.03,0.03,9.15,14.13,1,1237678617410404603,0.675454,68.4913,761223822287333376,0.5758,0.136,0.19755,0.11204,1,0,62.2185,62.2185,587731187807092995,0.820815,190501188821581824,0.3779,761223822287333376,0.7446,1237678617410404603,0.0,11.33,272.075,0.51762795,9.73616,9.47279,2.0746123,11.31,-99.0,-99.0,notineco,-99.0,-0.5,L,1852220000.0,0.0,0.0,424316000.0,711.008,0.0649543,10.2195,0.0613,9.68993,1,0,2121580000.0,AO,32614900.0,46035700.0,643.719,0.0,7.0,0.195772,-23.3868,0.0,143.648,13.4489,1,13.4799,1.0,0.13480799999999998,8.0,11.5265,329.0,11.4825,0.0,178.301,13.2648,0.00218634,0.0566259,11.33,1,0,1,1,11000,0,1020000,2.37553,2.5787400000000003,3.88156,3.28582,-22.974,4.79185,0.7321409999999999,2.23817,1.07271,19.5852,0.7854,1.3719,0,11.325,rf0444,0.0,,0.0,,354.8961578013789,228.26716259373688,-294.81772671466007,-192.88382542747124,78.66511252261856,116.9102369976914,-148.76888798344532,-132.77156514945872,581.0360802878241,254.53813961046285,417.41906347065384,187.56426117547073,1114.8630059124193,451.37695336413526,-130.7472571715404,-67.77781433748193,335.6119314272683,115.86179706460472,634.0007818790382,182.00813379757165,1661.7631896231767,477.0109306057053,1891.7601888301267,539.8797409521757,821.3251242675368,235.53680401641026,508.8630105555956,152.77087654325828,-133.64295044493548,-63.04796336992264,0.0,1.087486,98.61321,8.365138,0.0,0.0,0.0,0.0,0.0,0.0,45.54901,121.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.2349,33.06917,569.2426,94.48335,463.8334,100.6383,377.2356,83.27436,531.5352,31.38574,1295.113,79.68281999999998,1563.339,92.311,580.8716,72.75803,318.8669,78.59639
rf0446,rf0446,rf0446,rf0446,0.05,0.707901,0.07,0.03,0.03,0.16,10.99,0.3,11.07,18.79,0.12,1.1328481,0.02,0.05,-99.0,0.4,343.19464,0.22,0.31,11.84,8.18,14.62,-99.0,13.81,1.0504,2.41986,-0.09,11.12,13.38,0.7,0.72,20.22,0.05,0.02,3.9373,4.86828,2.5678400000000003,2.22534,10.43,-99.0,5113.59,-99.0,0.02,-20.65,3.3508400000000003,13.07,0.74,0.09,0.03,4944.9,0.03,0.06,0.02,11.17,16.27,1,1237678617410469942,0.694177,38.2713,426830718795016192,0.8324,0.067844,0.085495,0.06222100000000001,1,0,17.7143,49.7175,587731187807158352,0.70096,106901449983655936,0.4986,426830718795016192,0.6997,1237678617410469942,139.517,10.49,0.0,0.36484281,9.49498,8.72829,0.45503902,10.27,-99.0,-99.0,notineco,-99.0,1.0,L,948042000.0,0.0,0.0,76417400.0,411.892,0.010011,5.99052,0.023,9.281,1,0,382087000.0,AO,42199600.0,37347400.0,308.777,0.0,7.0,0.195772,-23.3868,0.0,143.648,13.4489,0,13.4799,1.0,0.13480799999999998,8.0,11.5265,329.0,11.4825,0.0,178.301,13.2648,0.0329793,0.169517,10.35,1,0,1,0,10000,0,0,2.16679,2.22129,3.51347,3.05499,-20.8732,4.40166,0.58453,1.93121,0.874609,19.3051,0.6334,0.1507,0,10.435,rf0446,0.0,,0.0,,1.8111314709916848,2.074526662608485,0.6006080514406623,1.460039336602824,6.337991770271906,4.81772029514193,-1.7106596986467066,-2.1668798021996083,10.664658375332634,7.071414038547406,3.1375983159785044,3.02761572864422,17.83675125960495,11.198157826941399,-4.133185571839602,-3.424129297917237,-0.4820656438998849,-3.5748380510477915,9.19522515022189,4.2494732681960965,30.500922953451337,13.837610871724445,27.898891705874227,12.824110219566204,15.056354888805584,7.609909838579769,0.8863602453315187,4.099666512047902,-19.873580252202498,-9.110915529161494,0.0,1.020209,64.48991,10.344,0.0,0.0,692.1776,836.0843,0.0,0.0,2.966489,0.0,0.0,0.0,0.7813915,409.7002,0.0,0.0,0.0,0.0,0.2883296,1307.5,79.01589,31.87066,27.17651,7.448366,77.64719000000002,21.28104,0.0,0.0,24.10183,33.71999,33.96249,6.825044,70.86359,21.93517,99.88969,20.07366,38.90762,24.68476,21.92876,29.439940000000004
rf0447,rf0447,rf0447,rf0447,0.04,0.619711,0.07,0.03,0.12,0.15,10.66,0.28,10.48,17.27,0.11,1.2012666,0.02,0.02,0.47,0.38,343.20535,0.2,0.15,11.47,12.75,13.99,11.54,13.29,0.930599,2.21354,-0.2,10.69,12.88,0.63,0.67,43.03,0.03,0.02,3.5507699999999995,4.44415,2.26784,1.95695,10.55,-99.0,5113.59,-99.0,0.02,-21.15,3.10691,12.6,0.69,0.09,0.03,4916.1,0.06,0.04,0.02,10.92,15.43,1,1237678617410469957,1.0,43.3102,426838415376410624,0.6997,0.08507,0.10379,0.084997,1,0,41.8302,750.0,587731187807158368,0.671748,106901450101096448,0.0017,426838415376410624,0.6990000000000001,1237678617410469957,0.0,10.61,0.0,1.2301704,9.56773,10.161,1.4999653,10.45,-99.0,-99.0,notineco,-99.0,1.5,L,10348100000.0,0.0162587,0.0,0.0,0.0,0.0238793,2.50924,0.0328,17.1168,0,0,0.0,ALFALFA,151322000.0,0.0,326.904,-0.16468,7.0,0.195772,-23.3868,0.0,143.648,13.4489,0,13.4799,1.0,0.13480799999999998,8.0,11.5265,329.0,11.4825,0.0,178.301,13.2648,0.0452899,0.0437336,10.55,1,?,1,X,10000,0,20000,1.96953,1.91131,3.12569,2.82379,-21.359,3.97995,0.494804,1.65097,0.7551479999999999,17.2652,0.5906,3.4259,0,10.695,rf0447,0.0,,0.0,,34.993644165718386,31.39734073711678,-2.8627377045625035,-21.879024208626227,135.05865171254192,77.13575702997842,-68.58435370244975,-44.29285104576231,153.01954527473225,76.52847497688799,87.75636807595343,48.165614957492544,339.78765159461483,157.5230574940517,-8.710746501709208,-21.814997691723036,116.28359612127892,47.442738627904674,170.83058173948731,56.68267628051186,437.63589948573417,145.64499529530875,514.025392788173,169.56589575678126,251.1041669221669,84.38879981449365,173.13408121398288,62.15764629288286,-117.12846799218995,-43.33525357606914,0.0,1.008521,192.7599,17.5501,0.0,0.0,-9999.0,0.0,0.0,0.0,45.48221,17.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910783,71.31544,33.105540000000005,6.635406,94.58725,18.9583,2.156939,182.6035,66.53545,30.47847,93.37761,8.972635,194.7933,20.3306,274.64,26.3901,148.3952,21.83262,132.8728,27.7951
rf0448,rf0448,rf0448,rf0448,0.04,0.378269,0.07,0.03,0.09,0.15,12.48,0.27,12.09,17.35,0.11,1.1431108,0.02,0.12,-99.0,0.37,343.24382,0.2,0.07,12.9,12.66,14.88,-99.0,14.4,0.573172,1.6667,-0.04,12.19,14.12,0.71,0.66,31.68,0.19,0.02,2.77428,3.5165,1.68075,1.48585,9.79,-99.0,5113.59,-99.0,0.02,-20.16,2.40892,13.92,0.68,0.09,0.07,5205.8,0.02,0.1,0.03,12.57,16.03,1,1237678617410470237,0.142663,21.5975,426839514888038400,0.9615,0.06550399999999999,0.090083,0.033163,1,0,9.2177,29.2262,587731187807158563,0.7135060000000001,106901450117873664,0.7404,426839514888038400,0.4865,1237678617410470237,0.0,9.93,58.1702,0.59678213,8.56153,9.66602,0.59678213,9.61,-99.0,-99.0,notineco,-99.0,12.0,L,3369030000.0,0.0,0.0,662099000.0,181.573,0.00988899,3.63306,0.0088,29.0032,1,0,3310500000.0,AO,39352900.0,44477000.0,130.421,0.0,7.0,0.195772,-23.3868,0.0,143.648,13.4489,0,13.4799,1.0,0.13480799999999998,8.0,11.5265,329.0,11.4825,0.0,178.301,13.2648,0.171762,0.167249,9.83,0,0,0,0,0,0,0,1.58689,1.58553,2.65258,2.31423,-20.2339,3.37992,0.34218000000000004,1.4078700000000002,0.51984,17.6517,0.5836,0.029,0,10.025,rf0448,0.0,,0.0,,14.358903022451925,11.39932370291178,28.285395877327037,9.105578821017577,41.05084553817919,8.695028806573978,-11.328819879871984,-6.181526048054272,84.1523452163315,11.036993466735197,19.236866621791677,5.076481528936198,53.78484812217143,7.720837982895197,14.352633591896488,4.34951419734055,15.951503444329806,3.4123550725747656,20.191465619655183,1.596652124653123,240.67570731870805,14.725941863250352,60.80306695032868,4.774771870451735,68.27745759608001,5.386455372255872,44.55223298967515,4.139784438143163,2.2165536047138046,4.4587853793908705,0.0,1.113118,42.3385,4.50025,0.0,0.0,-9999.0,0.0,726000000.0,1032750.0,13.46648,24.01759,21.00751,10.58241,32.91363,8.1908,0.0,0.0,4.571467,21.28103,0.0,0.0,75.83134,7.387164,18.89895,2.643934,53.99701,7.554099000000001,11.65201,8.651628,15.96677,5.016982,21.30101,1.98109,233.0594,9.9872,62.65002,5.826734,70.24441999999999,5.161962,46.64414,5.355747
